obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
33,1743789588,5886.6,20250404 12:59:47,12:59:47,5,179_mai_purple,stan,1743789580,0.000123287,0.123287158,1.296318662,399.4649032,74.40034251,6.736655374,36.16995966,0.00653151,2.845524059,0.006523193,0.004077742,49.61796301,25.64290935,25.0052,3.180663485,46.55532181,1.513721597,3.251446962,1.666941888,-5.436963682,56.71638265,4.224128308,105.1215103,0,0,1,0,48108,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0054839,252.9046519,0.843000097,0.165390187,2,0.5,0: Broadleaf,2,1743789580,399.4649032,400.003129,16.71770323,16.6692129,399.9539032,16.64770323,500.001129,90.44601935,0.100007003,25.37490968,25.0052,999.9,0,0,9997.275161,0,187.8953226,-0.481608645,406.3143871,406.783871,0.049151639,400.003129,16.6692129,1.512109355,1.507663871,13.09115484,13.04610645,300.0054839,0.899990613,0.100009513,0,2.267248387,0,697.9884839,2812.435161,36.19129032,39.02396774,37.91509677,38.76187097,36.20545161,270.0019355,30.00129032,0,1743789588,0,2.268684,0.108307685,1.306384629,698.02728,15,1743789608,13:00:07,1743789608,1743789604,35,-0.055,0,-0.489,0.07,400,17,0.18,0.14,-0.477709875,-0.00909806,0.031812016,1,2.272120588,-0.250284186,0.181707688,-1,0.048734003,0.005406764,0.000922801,1,2,2,2-Feb,3.1354,2.76028,0.0911245,0.0902831,0.0827979,0.0817328,29159,29151.1,29805.8,29600.5,36163.6,36026.8,41988.1,42072,1.94832,1.91768,0.0815466,0,23.6712,999.9,38.6,28.4,16.5768,62.2946,29.1346,1,-0.136347,-0.228118,20.4101,5.22822,12.0101,4.99275,3.28973,9999,9999,9999,999.9,1.86709,1.86628,1.86567,1.86567,1.86744,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.489,0.07,0.404095303,-0.002150082,2.08E-07,-1.53E-10,-0.038991389,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1,1,0.999756,2.28271,1.39648,2.35596,1.49536,2.59399,32.5539,15.1302,18,481.751,453.026,24.533,25.8251,30.0001,25.7129,25.6432,20.0167,-30,-30,24.5125,400,0,101.932,101.151,NA
34,1743789680,5979.1,20250404 13:01:20,13:01:20,5,179_mai_purple,stan,1743789672,0.000123344,0.123344368,2.028075554,599.1645,92.73734863,8.396240075,54.24706508,0.006549455,2.845466776,0.006541092,0.004088933,49.61787622,25.58272345,24.98465333,3.176769493,46.72266009,1.513735194,3.239830933,1.663034299,-5.439486624,50.63432392,3.769692422,98.58240594,0,0,1,0,48080,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0072,252.9059066,0.842999457,0.165388951,2,0.5,0: Broadleaf,2,1743789672,599.1645,600.0053,16.71936333,16.67085,599.8175,16.64936333,499.9950333,90.43786667,0.09998242,25.31472333,24.98465333,999.9,0,0,9997.825333,0,187.9478,-1.086954933,609.1025667,610.1773,0.049476817,600.0053,16.67085,1.512150333,1.507675667,13.09158,13.04623333,300.0072,0.900018267,0.09998192,0,2.27416,0,707.1906333,2812.478667,35.5872,38.89146667,37.32053333,38.15806667,35.84146667,270.0123333,29.99533333,0,1743789680,0,2.270656,0.104023086,1.697153829,707.18772,15,1743789698,13:01:38,1743789697,1743789698,36,0.248,0,-0.653,0.07,600,17,0.33,0.22,-1.1207537,0.44296755,0.074622706,1,2.361923529,-0.919853317,0.200100495,-1,0.04962907,-0.004164556,0.000773746,1,2,2,2-Feb,3.13532,2.76022,0.122635,0.12151,0.0827966,0.0817316,28149.4,28150.8,29807,29600.6,36165.6,36027.7,41989.6,42072.3,1.9486,1.9182,0.079833,0,23.6775,999.9,38.6,28.4,16.5786,62.2346,29.1386,1,-0.136408,-0.34509,20.4122,5.22418,12.0104,4.99245,3.28968,9999,9999,9999,999.9,1.86708,1.86624,1.86565,1.86565,1.86742,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.653,0.07,0.34869963,-0.002150082,2.08E-07,-1.53E-10,-0.038711737,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,1.37573,2.26685,1.39648,2.35474,1.49536,2.54395,32.5318,15.1215,18,481.917,453.34,24.5861,25.8251,30.0001,25.7127,25.642,27.5457,-30,-30,24.5939,600,0,101.936,101.151,NA
35,1743789773,6072.1,20250404 13:02:53,13:02:53,5,179_mai_purple,stan,1743789765,0.000124949,0.124948643,2.735269719,798.8886452,123.2490825,11.15840163,72.32768129,0.006621213,2.845550082,0.006612665,0.004133683,49.62368977,25.59951183,25.0011129,3.179888569,46.66866498,1.513532688,3.243145456,1.666355881,-5.510235171,50.74828998,3.778706202,98.64045079,0,0,1,0,48085,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0400645,252.9338073,0.84300011,0.165390212,2,0.5,0: Broadleaf,2,1743789765,798.8886452,800.0227097,16.71758387,16.66843871,799.6116452,16.65058387,499.9873871,90.4353871,0.099985677,25.33191613,25.0011129,999.9,0,0,9998.61,0,187.9846129,-1.478972903,812.1237419,813.5839032,0.053145623,800.0227097,16.66843871,1.512221613,1.507416774,13.09230645,13.04360323,300.0400645,0.899996935,0.100002906,0,2.269396774,0,725.9828065,2812.766129,36.07825806,40.18925806,37.911,39.80422581,36.46545161,270.0354839,30.00516129,0,1743789773,0,2.289303846,-0.320974355,4.927453005,726.0395385,15,1743789794,13:03:14,1743789794,1743789790,37,0.347,-0.004,-0.723,0.067,800,17,0.31,0.13,-1.486417,0.410043602,0.09505677,1,2.271838235,0.246351414,0.173616211,-1,0.05440483,-0.022939063,0.002562111,1,2,2,2-Feb,3.13525,2.76033,0.149263,0.147909,0.0827923,0.0817184,27294.5,27305.3,29805.8,29600.5,36164.3,36028.7,41987.4,42072.3,1.94862,1.91845,0.0798702,0,23.6919,999.9,38.6,28.5,16.6753,62.1447,29.2388,1,-0.136197,-0.283554,20.4123,5.22777,12.0099,4.99295,3.28985,9999,9999,9999,999.9,1.86708,1.86629,1.86568,1.86566,1.86743,1.87001,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.723,0.067,0.596843874,-0.002150082,2.08E-07,-1.53E-10,-0.038690286,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.2,1.73096,2.24121,1.39648,2.35596,1.49536,2.65137,32.5318,15.1215,18,481.931,453.503,24.5985,25.8273,30.0001,25.7127,25.6432,34.6441,-30,-30,24.6087,800,0,101.931,101.151,NA
36,1743789869,6168.1,20250404 13:04:29,13:04:29,5,179_mai_purple,stan,1743789861,0.000131653,0.131652576,3.446927045,998.5586774,188.1239203,17.03210581,90.40613771,0.006967414,2.846200169,0.006957952,0.004349569,49.61535358,25.63107936,25.01306129,3.182154455,46.57545973,1.513519538,3.249607298,1.668634916,-5.80587862,54.06289705,4.02551154,101.8978836,0,0,1,0,48053,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9897742,252.8914029,0.843000077,0.165390149,2,0.5,0: Broadleaf,2,1743789861,998.5586774,999.9900323,16.71720645,16.66542581,999.5396774,16.65220645,500.0003871,90.43666129,0.099968906,25.36539032,25.01306129,999.9,0,0,10002.45387,0,187.9602258,-1.601609355,1015.364194,1016.938387,0.054028177,999.9900323,16.66542581,1.512052581,1.507166774,13.09057419,13.04106129,299.9897742,0.90000329,0.099996468,0,2.25633871,0,750.8614194,2812.300323,36.54,40.911,38.407,40.93932258,36.98170968,269.9922581,30,0,1743789869,0,2.261561538,-0.837634193,7.056923055,750.9372692,15,1743789890,13:04:50,1743789890,1743789885,38,0.174,-0.002,-0.981,0.065,1000,17,0.64,0.18,-1.60395625,0.369613846,0.08274801,1,2.292817647,-0.801283424,0.243525064,-1,0.053759673,0.005412132,0.000764364,1,2,2,2-Feb,3.13535,2.76027,0.17271,0.171166,0.0828007,0.0817054,26541.6,26559.9,29804.8,29600,36163.5,36029.2,41986.4,42071.7,1.9491,1.91908,0.0795722,0,23.7053,999.9,38.5,28.5,16.6323,62.2647,29.0625,1,-0.134527,-0.20741,20.4122,5.22807,12.0107,4.9929,3.28998,9999,9999,9999,999.9,1.86707,1.86628,1.86563,1.86565,1.86746,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.981,0.065,0.943877857,-0.002150082,2.08E-07,-1.53E-10,-0.042443752,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,2.06909,2.24854,1.39771,2.35352,1.49536,2.50977,32.5318,15.0952,18,482.295,453.959,24.6029,25.8382,30.0002,25.7213,25.6517,41.4135,-30,-30,24.5871,1000,0,101.928,101.15,NA
37,1743789965,6264,20250404 13:06:05,13:06:05,5,179_mai_purple,stan,1743789957,0.000128506,0.128506351,3.867028065,1198.377452,264.0152799,23.90062275,108.4860217,0.006790493,2.845471161,0.006781503,0.004239246,49.61623291,25.65398883,25.02020323,3.183509521,46.4848038,1.512550862,3.253860914,1.670958659,-5.667130097,56.32884657,4.195923442,104.4738728,0,0,1,0,48080,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9925161,252.893935,0.843000813,0.165391569,2,0.5,0: Broadleaf,2,1743789957,1198.377452,1199.985806,16.70820645,16.65766452,1199.466452,16.64320645,500.0174194,90.42740645,0.100015884,25.38739355,25.02020323,999.9,0,0,9999.00871,0,187.1007419,-1.945955161,1218.396452,1220.313871,0.050732335,1199.985806,16.65766452,1.510897097,1.506310323,13.07889032,13.03235806,299.9925161,0.899976387,0.100023523,0,2.304916129,0,779.8597742,2812.29871,36.9613871,41.43706452,38.86483871,41.70945161,37.423,269.9854839,30.00741935,0,1743789965,0,2.315434615,-0.770957263,8.49141881,779.9351538,15,1743789982,13:06:22,1743789982,1743789981,39,0.342,0.001,-1.089,0.065,1200,17,0.38,0.09,-1.96879625,0.442448218,0.064421307,1,2.316844118,-0.158880061,0.188292328,-1,0.051079993,-0.003832934,0.000926628,1,2,2,2-Feb,3.13531,2.76018,0.193871,0.192158,0.0827567,0.0816752,25862.7,25886.8,29804.3,29599,36164.8,36029.7,41985.3,42070.5,1.94848,1.91922,0.0800192,0,23.7168,999.9,38.5,28.5,16.6325,62.2647,29.0585,1,-0.133542,-0.0865823,20.4126,5.22732,12.011,4.99295,3.28988,9999,9999,9999,999.9,1.86708,1.86626,1.86564,1.86567,1.86745,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.089,0.065,1.117728639,-0.002150082,2.08E-07,-1.53E-10,-0.04440351,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,2.39502,2.24731,1.39771,2.35107,1.49536,2.55005,32.5539,15.0864,18,482.002,454.139,24.4892,25.8534,30.0001,25.7321,25.6624,47.9241,-30,-30,24.4782,1200,0,101.926,101.147,NA
38,1743790056,6354.5,20250404 13:07:35,13:07:35,5,179_mai_purple,stan,1743790048,0.000127018,0.127017969,5.072902019,1497.968,260.3082858,23.56331082,135.5972419,0.006709932,2.845830032,0.006701155,0.00418901,49.6181186,25.66191881,25.01978,3.183429207,46.45137439,1.512141897,3.255322188,1.67128731,-5.601492429,57.55971649,4.287223812,105.8635665,0,0,1,0,48014,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0063667,252.9054011,0.843000113,0.165390219,2,0.5,0: Broadleaf,2,1743790048,1497.968,1500.073333,16.70491333,16.65495333,1499.268,16.64091333,499.9845667,90.42081333,0.099973393,25.39494667,25.01978,999.9,0,0,10001.93767,0,187.7745667,-2.618688,1522.897333,1525.48,0.0518287,1500.073333,16.65495333,1.51064,1.505953,13.07628,13.02874333,300.0063667,0.899994267,0.10000586,0,2.24793,0,818.3404333,2812.445667,36.66853333,39.9122,38.47683333,39.8894,36.71436667,270.0036667,30.00166667,0,1743790056,0,2.279372,0.812299997,10.93530769,818.45564,15,1743790073,13:07:52,1743790073,1743790072,40,0.521,-0.001,-1.3,0.064,1500,17,0.63,0.15,-2.641752927,0.41505784,0.149694631,1,2.266520588,0.096300993,0.21775024,-1,0.051989478,0.000480286,0.001016578,1,2,2,2-Feb,3.13533,2.76025,0.222356,0.220445,0.0827385,0.0816576,24949,24981,29803.7,29599,36165.6,36030.6,41984.8,42070.2,1.94888,1.9199,0.0789575,0,23.7194,999.9,38.5,28.5,16.6355,62.1747,29.2228,1,-0.132729,-0.0540577,20.4104,5.22717,12.0102,4.99215,3.28985,9999,9999,9999,999.9,1.86707,1.86627,1.86566,1.86568,1.86742,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.3,0.064,1.459518579,-0.002150082,2.08E-07,-1.53E-10,-0.043703451,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,2.86255,2.22412,1.39648,2.35229,1.49536,2.66724,32.5761,15.0777,18,482.338,454.627,24.4417,25.8687,30.0001,25.7429,25.671,57.263,-30,-30,24.4314,1500,0,101.925,101.146,NA
40,1743791527,7825.5,20250404 13:32:06,13:32:06,5,5030_mai_purple,stan,1743791519,0.000181586,0.181585781,1.404617267,399.4168667,157.0026962,14.21008323,36.15063344,0.009619745,2.844900979,0.00960171,0.006002686,49.62353734,25.61459515,25.01053667,3.181675569,46.61167774,1.514400489,3.248972281,1.667275079,-8.007932964,53.92129196,4.01668375,99.55358008,0,0,1,0,48030,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0389667,252.9328969,0.84300016,0.165390309,2,0.5,0: Broadleaf,2,1743791519,399.4168667,400.0077333,16.73213,16.66071,399.7668667,16.65913,499.9929,90.40851667,0.100013297,25.36210333,25.01053667,999.9,0,0,9997.603,0,181.2771333,-0.783791167,406.0165667,406.7850667,0.069196633,400.0077333,16.66071,1.512526667,1.506271,13.09538,13.03197333,300.0389667,0.899990567,0.100009457,0,2.398636667,0,911.3233667,2812.748667,35.83516667,38.55806667,37.50386667,38.2143,35.85183333,270.032,30.00533333,0,1743791526,0,2.409719231,0.932885467,0.271008571,911.2692692,15,1743791555,13:32:34,1743791555,1743791546,42,0.194,0.003,-0.35,0.073,400,17,0.28,0.26,-0.796135025,0.083923396,0.037176111,1,2.390326471,0.657052708,0.144092361,-1,0.069926355,-0.019505226,0.002164834,1,2,2,2-Feb,3.13536,2.76024,0.0910322,0.0902287,0.0827905,0.0816593,29156.2,29147.3,29800.4,29595.2,36157,36025,41979.9,42066.4,1.9488,1.9148,0.078328,0,23.713,999.9,38.2,28.6,16.6043,62.1952,28.9904,1,-0.130589,0.00242102,20.4109,5.22583,12.0101,4.9914,3.28978,9999,9999,9999,999.9,1.86707,1.86628,1.86565,1.86564,1.86742,1.86996,1.86859,1.87009,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.35,0.073,0.293141806,-0.002150082,2.08E-07,-1.53E-10,-0.039013583,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,22.5,22.5,0.998535,2.26318,1.39648,2.35229,1.49536,2.5647,32.7091,14.8675,18,482.6,451.797,24.2805,25.897,30.0001,25.7796,25.7096,20.0021,-30,-30,24.2802,400,0,101.913,101.136,NA
41,1743791625,7924,20250404 13:33:45,13:33:45,5,5030_mai_purple,stan,1743791617,0.000192538,0.192538416,0.844883644,299.6279,160.692023,14.54465809,27.12011014,0.010257655,2.845818228,0.010237159,0.006400062,49.61568061,25.54443712,24.96877333,3.17376278,46.83260494,1.515516976,3.236029638,1.658245804,-8.490944154,50.04887366,3.724978285,94.8985884,0,0,1,0,48130,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9952667,252.8957318,0.842999073,0.165388211,2,0.5,0: Broadleaf,2,1743791617,299.6279,299.9889333,16.74370667,16.66798,299.9619,16.67070667,499.9945667,90.41265333,0.09997962,25.29498667,24.96877333,999.9,0,0,10002.768,0,181.2634333,-0.1697875,304.9249,305.0738333,0.07663645,299.9889333,16.66798,1.513926,1.506996333,13.10953333,13.03933333,299.9952667,0.900028,0.0999716,0,2.31035,0,911.6343333,2812.375667,35.7164,39.37053333,37.4351,38.78726667,36.0622,270.0026667,29.99,0,1743791625,0,2.275832,-0.445061549,-1.181923084,911.6348,15,1743791643,13:34:02,1743791643,1743791641,43,-0.19,0,-0.334,0.073,300,17,0.51,0.11,-0.144625785,-0.44822321,0.049796305,1,2.284891176,0.341349117,0.201146899,-1,0.076656152,-0.002039486,0.000801613,1,2,2,2-Feb,3.13525,2.76021,0.0724867,0.0718117,0.0828371,0.0816962,29752.2,29737.4,29801.6,29595.3,36156,36024,41981.3,42067.3,1.94815,1.915,0.0780448,0,23.6896,999.9,38.2,28.7,16.7,62.0452,29.0224,1,-0.130455,-0.449779,20.4115,5.22732,12.0105,4.9927,3.28982,9999,9999,9999,999.9,1.86707,1.86629,1.86565,1.86565,1.86739,1.86997,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.334,0.073,0.487539686,-0.002150082,2.08E-07,-1.53E-10,-0.036023663,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,0.79834,2.27905,1.39648,2.35229,1.49536,2.54272,32.7091,14.8588,18,482.201,451.911,24.6856,25.8965,30.0001,25.7796,25.7085,15.9976,-30,-30,24.6983,300,0,101.917,101.137,NA
42,1743791713,8012.1,20250404 13:35:13,13:35:13,5,5030_mai_purple,stan,1743791705,0.000209816,0.209815751,0.311460987,199.8584516,149.7770609,13.5578593,18.09124007,0.011143107,2.845558698,0.011118921,0.006951494,49.62182573,25.57908017,24.99890968,3.179470904,46.72724379,1.515638327,3.243585976,1.663832577,-9.25287463,51.43680809,3.829963094,95.63572228,0,0,1,0,48092,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0272581,252.9231431,0.843000548,0.165391058,2,0.5,0: Broadleaf,2,1743791705,199.8584516,199.9998065,16.74363548,16.66111613,200.1444516,16.66663548,500.0103871,90.42025484,0.10001049,25.3342,24.99890968,999.9,0,0,10000.33613,0,181.2008065,0.018915981,203.4242258,203.3884839,0.079657455,199.9998065,16.66111613,1.513704194,1.506501613,13.10731613,13.0343129,300.0272581,0.899988968,0.100011016,0,2.286316129,0,915.2758065,2812.639032,36.143,40.37267742,37.92506452,40.22754839,36.59248387,270.0206452,30.0083871,0,1743791713,0,2.317064,-0.493415378,0.926999999,915.18168,15,1743791730,13:35:30,1743791729,1743791730,44,-0.16,0.004,-0.286,0.077,200,17,0.22,0.13,0.048819203,-0.430954312,0.068073307,1,2.295520588,-0.15141788,0.180941646,-1,0.078714922,0.012861567,0.002044412,1,2,2,2-Feb,3.13528,2.76022,0.0512656,0.0507591,0.0828233,0.0816636,30431.5,30411.8,29800.2,29595.3,36154.8,36025,41979.7,42067.5,1.94825,1.91445,0.0802428,0,23.6895,999.9,38.2,28.7,16.6974,62.2397,29.0064,1,-0.130831,-0.294877,20.4123,5.22373,12.0104,4.99265,3.28995,9999,9999,9999,999.9,1.86707,1.86629,1.86566,1.86566,1.8674,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.286,0.077,0.297470463,-0.002150082,2.08E-07,-1.53E-10,-0.035742725,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.588379,2.27661,1.39648,2.35352,1.49536,2.66724,32.7091,14.8588,18,482.244,451.563,24.6563,25.8905,30.0001,25.7774,25.7074,11.7829,-30,-30,24.6361,200,0,101.912,101.137,NA
43,1743791803,8101.6,20250404 13:36:42,13:36:42,5,5030_mai_purple,stan,1743791795,0.000212133,0.212132809,-0.16542567,100.0403667,120.3010351,10.89007002,9.056003529,0.01123925,2.845680629,0.011214647,0.00701136,49.61858414,25.59623455,25.00296667,3.180240023,46.57519227,1.512306914,3.247022375,1.667933109,-9.355056861,53.54843724,3.987461926,97.79942645,0,0,1,0,48054,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0100333,252.9084191,0.84299987,0.165389749,2,0.5,0: Broadleaf,2,1743791795,100.0403667,99.98268667,16.70623667,16.62280333,100.2713667,16.63323667,500.0132667,90.42349667,0.09999731,25.35200667,25.00296667,999.9,0,0,10000.725,0,181.2074667,0.212208533,101.8977667,101.6727333,0.088387937,99.98268667,16.62280333,1.511083667,1.503091333,13.08079,12.99965333,300.0100333,0.9000131,0.099986893,0,2.268826667,0,921.7301667,2812.499667,36.54753333,40.9769,38.3645,41.23516667,37.0434,270.013,30,0,1743791803,0,2.265212,0.108230777,0.337923071,921.67656,15,1743791820,13:36:59,1743791815,1743791820,45,-0.155,-0.004,-0.231,0.073,100,17,0.44,0.21,0.239229902,-0.493450181,0.052623281,1,2.276111765,-0.088498085,0.225429787,-1,0.088144578,0.005391165,0.000766786,1,2,2,2-Feb,3.13529,2.76014,0.0268399,0.0265275,0.0826974,0.081529,31214.9,31187.7,29800.1,29594.8,36159.4,36029.2,41979.7,42066.6,1.94825,1.91425,0.0800565,0,23.6858,999.9,38.1,28.7,16.6511,62.2798,29.0304,1,-0.130381,-0.242789,20.4121,5.22747,12.0104,4.99165,3.28998,9999,9999,9999,999.9,1.86708,1.8663,1.86568,1.86567,1.86743,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.231,0.073,0.137223337,-0.002150082,2.08E-07,-1.53E-10,-0.031527954,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.369873,2.30713,1.39648,2.35474,1.49536,2.64771,32.7091,14.8413,18,482.244,451.441,24.6255,25.8926,30,25.7774,25.7074,7.4125,-30,-30,24.6134,100,0,101.912,101.135,NA
