obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
37,1743787913,5337.5,20250404 12:31:53,12:31:53,5,2776_mai_whiteblue,albert,1743787905,0.000500042,0.500042238,6.244056437,1191.811968,770.5390532,69.69649458,107.8013061,0.025691837,2.755361336,0.025559489,0.015986515,78.02086448,25.50629406,25.50629406,3.276930781,48.43850598,1.554610128,3.209451029,1.722320653,-22.05186268,-51.9728526,-4.00318869,-0.007039488,1,0,1,0,48048,437.7176452,359.5849848,0.821499861,0.178244732,6,0.5,0: Broadleaf,2,1743787905,1191.811968,1200.02,17.18720323,16.59746452,1191.820968,17.10920323,499.9989677,90.35166129,0.099944361,25.15641935,25.00948387,999.9,0,0,10003.70806,0,137.714129,-8.243554516,1212.62871,1220.272258,0.598616419,1200.02,16.59746452,1.553694194,1.499608065,13.50704839,12.96417742,300.0035161,0.900014032,0.099985961,0,1.999283871,0,2079.533226,2534.7,35.97564516,40.62487097,38.2356129,40.31429032,37.08232258,270.0074194,29.99774194,0,1743787916,0,1743787931,12:32:11,1743787931,1743787931,37,0.033,0.001,-0.009,0.078,1200,17,0.33,0.09,-8.26246075,0.444578274,0.084636167,1,1.995073529,-0.181349122,0.174588827,-1,0.5990302,-0.007663475,0.000916088,1,2,2,2-Feb,3.13021,2.77774,0.175374,0.17724,0.0853351,0.0835373,24941.4,24107.3,30775.4,29540.8,38850,35601.4,47069.9,43864.3,1.8536,1.9377,0.0605658,0,24.0146,999.9,39.3,27.6,16.1258,64.0755,18.8742,1,-0.0876626,-0.155354,20.2634,5.23975,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97275,1.87647,1.87453,1.87735,1.87411,1.87779,1.87485,1.87599,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.009,0.078,-0.519565479,0.00067337,-5.61E-07,2.77E-10,-0.06169891,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.55005,2.49756,1.39893,2.35352,1.44897,2.48779,32.5539,15.3141,18,473.258,495.537,24.4629,25.8665,30.0004,25.5832,25.6411,51.0478,-30,-30,24.4512,1200,0,101.73,100.925,NA
38,1743788003,5427.5,20250404 12:33:23,12:33:23,5,2776_mai_whiteblue,albert,1743787995,0.000481482,0.481481915,6.431610517,1491.462419,1033.9293,93.52055627,134.9051575,0.024722548,2.755033619,0.024599958,0.015385937,77.79608606,25.51968738,25.51968738,3.279538374,48.4696666,1.556503918,3.211294871,1.723034457,-21.23335247,-52.52338225,-4.046542985,-0.007191647,1,0,1,0,48134,436.4569677,358.5493025,0.821499779,0.178244573,6,0.5,0: Broadleaf,2,1743787995,1491.462419,1500.041935,17.20814194,16.64031613,1490.807419,17.13014194,500.0088065,90.3515871,0.1000098,25.16606452,25.01210323,999.9,0,0,10001.77581,0,136.4850645,-9.049237742,1517.114516,1525.424516,0.577801387,1500.041935,16.64031613,1.555685161,1.50348,13.52671935,13.0035871,299.9719032,0.900008032,0.099991961,0,2.001796774,0,2060.020968,2534.427742,36.40706452,41.05,38.6106129,41.01787097,37.4836129,269.9774194,29.99258065,0,1743788006,0,1743788021,12:33:41,1743788020,1743788021,38,0.46,0,0.655,0.078,1500,17,0.32,0.16,-9.0686495,0.4050797,0.104162402,1,2.022173529,-0.257196331,0.173429622,-1,0.57879935,-0.019456368,0.001941742,1,2,2,2-Feb,3.13033,2.77791,0.200807,0.202848,0.0853969,0.0836863,24170.8,23354.7,30773.5,29537.8,38847.4,35594,47067.7,43860.3,1.8536,1.93747,0.0594631,0,24.034,999.9,39.3,27.6,16.1255,64.0755,18.9463,1,-0.0850178,-0.0150109,20.2638,5.23646,11.968,4.9726,3.291,9999,9999,9999,999.9,4.97275,1.8765,1.87454,1.87738,1.87415,1.87777,1.87485,1.87596,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.655,0.078,-0.487309895,0.00067337,-5.61E-07,2.77E-10,-0.06095545,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,3.04077,2.49634,1.39893,2.35352,1.44897,2.58423,32.5982,15.3053,18,473.452,495.644,24.2757,25.9017,30.0003,25.6119,25.6699,60.867,-30,-30,24.2639,1500,0,101.724,100.915,NA
40,1743789153,6577,20250404 12:52:32,12:52:32,5,TT24_206_mai_purpleblue,albert,1743789145,6.69E-05,0.066914984,0.506399121,399.357129,150.7457912,13.64078495,36.13729229,0.003379477,2.756551572,0.003377177,0.002110942,83.20508307,25.5037892,25.5037892,3.276443301,48.14749259,1.531140261,3.180103841,1.74530304,-2.950950794,-74.53458633,-5.73400124,-0.014455289,0,0,1,0,48161,466.8020968,383.4778931,0.821499937,0.178244879,6,0.5,0: Broadleaf,2,1743789145,399.357129,399.996871,16.92079677,16.84185806,399.678129,16.83879677,500.0035806,90.38869032,0.099971732,25.00224839,24.99664516,999.9,0,0,10006.65645,0,166.766129,-0.64986,406.2202258,406.8489355,0.078496748,399.996871,16.84185806,1.529406774,1.522312258,13.26536774,13.19412903,300.0359677,0.899999516,0.100000497,0,2.094735484,0,756.2587419,2534.960645,35.60448387,40.51987097,37.97967742,39.84451613,36.74377419,270.0329032,30.00225806,0,1743789155,0,1743789173,12:52:52,1743789173,1743789169,40,0.01,0.002,-0.321,0.082,400,17,0.64,0.08,-0.641798049,-0.256251554,0.035829554,1,2.045747059,0.359184115,0.191302962,-1,0.078191432,0.006472967,0.000970622,1,2,2,2-Feb,3.12992,2.77773,0.0830829,0.0835665,0.0843389,0.0843862,27718,26830.9,30760.7,29519.2,38869.6,35536.1,47049.6,43832.6,1.85217,1.92765,0.0552833,0,24.0839,999.9,39.1,28.1,16.5106,64.2255,18.8582,1,-0.0675737,0.0267674,20.2643,5.23616,11.968,4.9731,3.291,9999,9999,9999,999.9,4.97273,1.87653,1.87454,1.87744,1.87422,1.87782,1.87485,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.321,0.082,-0.528336178,0.00067337,-5.61E-07,2.77E-10,-0.062453987,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,17.1,17.1,1.06323,2.51099,1.39893,2.35107,1.44897,2.5293,33.1099,15.1302,18,474.318,491.206,23.9904,26.136,30,25.8529,25.9098,21.3045,-30,-30,23.9947,400,0,101.684,100.851,NA
41,1743789244,6668,20250404 12:54:03,12:54:03,5,TT24_206_mai_purpleblue,albert,1743789236,6.54E-05,0.065441185,0.246196035,299.6705161,172.7733269,15.63440551,27.11744025,0.003300988,2.755214514,0.003298792,0.002061942,83.28821693,25.51805276,25.51805276,3.279220028,48.13026678,1.531789731,3.182591399,1.747430297,-2.885956237,-74.66887248,-5.747911034,-0.014522821,0,0,1,0,48002,467.2706129,383.8625839,0.821499519,0.178244072,6,0.5,0: Broadleaf,2,1743789236,299.6705161,299.9894839,16.92756452,16.85036452,300.0205161,16.84456452,500.0007097,90.39083871,0.100013042,25.01536452,25.00736452,999.9,0,0,9998.503226,0,167.2713871,-0.328221484,304.8212581,305.1311613,0.077453681,299.9894839,16.85036452,1.530119355,1.52311871,13.27250323,13.20223226,299.9992258,0.900031871,0.099968271,0,2.004745161,0,758.5888065,2534.678065,36.06222581,41.09045161,38.41912903,40.77793548,37.2113871,270.0090323,29.99032258,0,1743789247,0,1743789262,12:54:22,1743789262,1743789260,41,0.009,0.001,-0.35,0.083,300,17,0.35,0.09,-0.300435902,-0.477134007,0.059524028,1,2.037782353,-0.245894576,0.156721988,-1,0.077859698,-0.006573957,0.000881764,1,2,2,2-Feb,3.12996,2.77775,0.0663016,0.0666171,0.0843581,0.0844184,28225.4,27326.5,30760.9,29518.5,38867.8,35532.7,47049.9,43831.4,1.85205,1.92712,0.0556931,0,24.0833,999.9,39,28.1,16.469,64.0355,18.8061,1,-0.0663974,0.0194907,20.2639,5.2393,11.968,4.9725,3.291,9999,9999,9999,999.9,4.97275,1.87652,1.87454,1.8774,1.8742,1.87777,1.87485,1.87601,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.35,0.083,-0.518233678,0.00067337,-5.61E-07,2.77E-10,-0.060850554,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.849609,2.51831,1.39893,2.35107,1.44897,2.52441,33.1545,15.1215,18,474.281,490.895,23.8012,26.1399,30,25.8572,25.9142,17.0297,-30,-30,23.8951,300,0,101.684,100.849,NA
42,1743789334,6758,20250404 12:55:33,12:55:33,5,TT24_206_mai_purpleblue,albert,1743789326,6.81E-05,0.06812027,0.0278797,199.9477333,180.9936398,16.37899241,18.09424027,0.003450776,2.755456578,0.003448377,0.002155451,79.76731338,25.48251487,25.48251487,3.272305586,48.17652406,1.532096826,3.180173032,1.740208761,-3.004103891,-71.29041667,-5.48602704,-0.013234225,0,0,1,0,48129,447.5154,367.6338653,0.82149992,0.178244846,6,0.5,0: Broadleaf,2,1743789326,199.9477333,199.9975333,16.93021,16.84985,200.4017333,16.84921,500.0023333,90.39484,0.100010673,25.00261333,24.99027667,999.9,0,0,9999.493333,0,147.5068667,0.009249367,203.4518333,203.4252,0.08318189,199.9975333,16.84985,1.530658333,1.523139,13.27790333,13.20244,300.0085333,0.900010567,0.099989467,0,2.085906667,0,760.4745667,2534.738667,36.59133333,41.50826667,38.82473333,41.41646667,37.60813333,270.01,29.99933333,0,1743789337,0,1743789351,12:55:50,1743789348,1743789351,42,-0.059,-0.001,-0.454,0.081,200,17,0.51,0.2,0.041000004,-0.481137518,0.065593066,1,2.0927,-0.380733386,0.175082607,-1,0.082218773,0.017094656,0.001717478,1,2,2,2-Feb,3.13002,2.77771,0.0471627,0.0472871,0.0843898,0.0844188,28803.7,27892,30760.5,29518,38864.3,35530.7,47049.1,43830.6,1.8522,1.92642,0.0584498,0,24.0399,999.9,39,28.1,16.4683,63.8255,18.7981,1,-0.0673095,-0.0177859,20.2642,5.23915,11.968,4.97255,3.291,9999,9999,9999,999.9,4.97275,1.8765,1.87454,1.8774,1.87414,1.87775,1.87485,1.87596,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.454,0.081,-0.509513682,0.00067337,-5.61E-07,2.77E-10,-0.06036003,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.625,2.5293,1.39893,2.35107,1.44897,2.47681,33.1769,15.1039,18,474.379,490.467,24.0235,26.1427,30,25.86,25.9186,12.5576,-30,-30,24.023,200,0,101.683,100.847,NA
43,1743789425,6849,20250404 12:57:04,12:57:04,5,TT24_206_mai_purpleblue,albert,1743789417,7.00E-05,0.069952572,-0.131540473,100.1350323,155.8999636,14.10893929,9.062215658,0.003519338,2.756456274,0.003516843,0.002198251,83.32943539,25.5476585,25.5476585,3.284990019,48.07347275,1.532794775,3.188441957,1.752195243,-3.084908441,-74.52313274,-5.735850307,-0.014456102,0,0,1,0,48161,467.4994516,384.0507972,0.821499995,0.178244991,6,0.5,0: Broadleaf,2,1743789417,100.1350323,99.9855871,16.93696774,16.85444516,100.6070323,16.85696774,499.9925161,90.4,0.099952448,25.04617742,25.01947742,999.9,0,0,10004.84032,0,167.5294194,0.115324219,101.8259032,101.6996452,0.085311823,99.9855871,16.85444516,1.531353871,1.523641935,13.28486129,13.20749032,299.9700323,0.899997677,0.100002255,0,2.063264516,0,763.2573226,2534.402581,37.06429032,41.85664516,39.20735484,41.91906452,37.98774194,269.9719355,29.99677419,0,1743789427,0,1743789441,12:57:20,1743789440,1743789441,43,0.034,-0.002,-0.472,0.08,100,17,0.22,0.11,0.135833166,-0.444389318,0.048050283,1,2.05405,0.158601988,0.190902521,-1,0.085424466,-0.002520318,0.000755355,1,2,2,2-Feb,3.13005,2.77779,0.0250448,0.0249962,0.0844104,0.0844362,29471.6,28543,30759.7,29516.1,38861,35526.5,47048.1,43828.2,1.85198,1.92598,0.0599772,0,24.0388,999.9,39,28.2,16.5629,64.1455,18.9663,1,-0.0657165,0.237797,20.2638,5.2393,11.968,4.97185,3.291,9999,9999,9999,999.9,4.97273,1.87645,1.87453,1.87736,1.87414,1.87775,1.87484,1.87597,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.472,0.08,-0.568418199,0.00067337,-5.61E-07,2.77E-10,-0.061523275,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.2,0.391846,2.54883,1.39893,2.35107,1.44897,2.52808,33.1769,15.0864,18,474.299,490.225,23.8489,26.1471,30.0001,25.866,25.9251,7.88865,-30,-30,23.8335,100,0,101.681,100.841,NA
44,1743789509,6933.4,20250404 12:58:29,12:58:29,5,TT24_206_mai_purpleblue,albert,1743789501,7.13E-05,0.071251687,-0.190868853,50.22565484,132.3689135,11.97904271,4.54529125,0.003593295,2.756365565,0.003590694,0.002244417,83.33757432,25.52555836,25.52555836,3.280681988,48.13178847,1.532659904,3.184298679,1.748022084,-3.142199411,-74.47847651,-5.731336012,-0.014437611,0,0,1,0,48227,467.5450968,384.0882962,0.821499998,0.178244997,6,0.5,0: Broadleaf,2,1743789501,50.22565484,50.0009129,16.93595484,16.85190323,50.81665484,16.85695484,500.014,90.39743548,0.099965987,25.02436129,25.00332581,999.9,0,0,10004.5871,0,167.533,0.313805419,51.18164516,50.85797097,0.086318481,50.0009129,16.85190323,1.531171935,1.523369032,13.28304839,13.20475161,300.0120968,0.899994,0.100006,0,2.123580645,0,761.7555484,2534.756129,36.87080645,39.58841935,38.08245161,38.75377419,36.78196774,270.0090323,30.00096774,0,1743789512,0,1743789525,12:58:45,1743789524,1743789525,44,-0.089,-0.001,-0.591,0.079,50,17,0.22,0.1,0.336408775,-0.446022698,0.050151104,1,2.113779412,-0.232029034,0.206101398,-1,0.086900763,-0.009871687,0.001113949,1,2,2,2-Feb,3.13001,2.7778,0.0128939,0.0127568,0.0843985,0.0844161,29840.3,28900.8,30761,29515.6,38862.2,35525.7,47050,43827.2,1.85207,1.92555,0.0581965,0,24.0465,999.9,39,28.2,16.565,63.9255,18.754,1,-0.0656326,0.143532,20.2624,5.23975,11.968,4.9728,3.291,9999,9999,9999,999.9,4.97274,1.87646,1.87451,1.87735,1.87414,1.87775,1.87482,1.87596,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.591,0.079,-0.534749899,0.00067337,-5.61E-07,2.77E-10,-0.063043903,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.1,0.274658,2.55859,1.39893,2.35107,1.44897,2.54883,33.1992,15.0777,18,474.382,489.98,23.7754,26.1515,30.0001,25.8703,25.9294,5.53357,-30,-30,23.7984,50,0,101.685,100.839,NA
45,1743789609,7032.9,20250404 13:00:08,13:00:08,5,TT24_206_mai_purpleblue,albert,1743789601,7.86E-05,0.078622981,0.652390757,399.1941667,128.9942797,11.67287956,36.12365945,0.003988859,2.755180589,0.003985653,0.002491321,83.33482033,25.48753059,25.48753059,3.273280699,48.32930844,1.535632687,3.177435674,1.737648011,-3.467273445,-74.17367119,-5.708204159,-0.014328463,0,0,1,0,48126,467.5299333,384.075813,0.821499942,0.178244887,6,0.5,0: Broadleaf,2,1743789601,399.1941667,400.0147,16.96992,16.87717333,399.4781667,16.88892,499.9991333,90.39143333,0.100017857,24.98817,24.98685667,999.9,0,0,9998.236667,0,167.5438333,-0.962729433,405.9408333,406.8817,0.09296614,400.0147,16.87717333,1.533955,1.525551,13.31088333,13.2267,299.9861,0.9000015,0.099998473,0,2.086186667,0,748.0300667,2534.542333,35.48306667,37.9998,36.58713333,36.66653333,35.4582,269.9876667,29.99733333,0,1743789611,0,1743789625,13:00:24,1743789625,1743789625,45,0.141,0.001,-0.284,0.081,400,17,0.3,0.07,-0.989579951,0.44529184,0.052426389,1,2.114173529,-0.142204734,0.166381513,-1,0.092831724,0.00242543,0.000499084,1,2,2,2-Feb,3.13003,2.77774,0.0830479,0.0835569,0.0845093,0.0845006,27718.4,26828,30760.1,29515.8,38861.9,35527.7,47049.1,43827.7,1.85222,1.926,0.0567362,0,24.0611,999.9,38.9,28.2,16.5226,64.0455,18.9904,1,-0.066283,0.00623094,20.2644,5.24005,11.968,4.9727,3.291,9999,9999,9999,999.9,4.97276,1.87651,1.87454,1.87741,1.87422,1.87779,1.87485,1.87605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.284,0.081,-0.623308523,0.00067337,-5.61E-07,2.77E-10,-0.063629713,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.4,1.4,1.06323,2.53906,1.39893,2.35107,1.44897,2.47681,33.244,15.0602,18,474.492,490.318,23.9649,26.1537,29.9999,25.8747,25.9338,21.3164,-30,-30,23.9716,400,0,101.682,100.84,NA
46,1743789686,7109.9,20250404 13:01:25,13:01:25,5,TT24_206_mai_purpleblue,albert,1743789678,7.84E-05,0.078358316,0.612793035,399.2213226,143.7838054,13.01057236,36.12435971,0.003974374,2.755070158,0.003971191,0.00248228,83.33169967,25.48765198,25.48765198,3.273304302,48.31815092,1.535282682,3.177445024,1.738021619,-3.455601725,-74.18139802,-5.709032525,-0.014332604,0,0,1,0,48152,467.5126774,384.061614,0.821499892,0.178244791,6,0.5,0: Broadleaf,2,1743789678,399.2213226,399.9941935,16.96687742,16.87444516,399.5283226,16.88487742,500.0125806,90.38705161,0.09999821,24.98821935,24.99614839,999.9,0,0,9998.067742,0,167.5416774,-0.750735323,406.1343871,406.8598065,0.092762855,399.9941935,16.87444516,1.533615484,1.52523129,13.3074871,13.22347419,299.971,0.900004452,0.099995587,0,2.045567742,0,751.3778065,2534.416774,35.41916129,39.50170968,37.34651613,38.37274194,36.13490323,269.9751613,29.99483871,0,1743789688,0,1743789702,13:01:41,1743789702,1743789702,46,-0.023,0.001,-0.307,0.082,400,17,0.21,0.11,-0.771160075,0.259820386,0.036083945,1,2.064964706,-0.454875475,0.178881933,-1,0.093615913,-0.016393422,0.001687711,1,2,2,2-Feb,3.13,2.77763,0.0830542,0.083558,0.0844875,0.0844903,27718.7,26827.8,30760.6,29515.6,38863.4,35528,47049.8,43827.6,1.85205,1.92585,0.0559017,0,24.0773,999.9,38.9,28.2,16.5228,64.0554,18.8742,1,-0.0659248,0.0396977,20.2642,5.2396,11.9682,4.97255,3.291,9999,9999,9999,999.9,4.97273,1.87653,1.87458,1.87744,1.87424,1.87787,1.8749,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.307,0.082,-0.48192336,0.00067337,-5.61E-07,2.77E-10,-0.06244629,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1,1,1.06323,2.52808,1.39893,2.35107,1.44897,2.57446,33.244,15.0602,18,474.413,490.237,23.9543,26.1559,29.9998,25.8769,25.936,21.3116,-30,-30,23.9659,400,0,101.684,100.84,NA
47,1743789779,7203.4,20250404 13:02:59,13:02:59,5,TT24_206_mai_purpleblue,albert,1743789771,8.08E-05,0.080780072,1.083809409,598.6332333,162.2411526,14.68060159,54.16810626,0.004089269,2.755458306,0.004085901,0.00255399,83.33003592,25.51124382,25.51124382,3.277894256,48.28732247,1.53653157,3.182059994,1.741362685,-3.56240116,-74.08011728,-5.701809255,-0.014291777,0,0,1,0,48130,467.5037667,384.0542547,0.821499808,0.17824463,6,0.5,0: Broadleaf,2,1743789771,598.6332333,599.9918333,16.98082,16.88553,598.8712333,16.89982,500.0001667,90.38627,0.100029863,25.01256333,25.01268333,999.9,0,0,10000.45167,0,167.5640333,-1.363432,608.9707667,610.2968,0.098037137,599.9918333,16.88553,1.535081,1.526220333,13.32213,13.23340333,299.9397333,0.900008733,0.09999132,0,2.104933333,0,762.2618333,2534.156333,35.5851,40.51643333,38.00816667,39.85803333,36.7519,269.9483333,29.99,0,1743789782,0,1743789797,13:03:17,1743789797,1743789796,47,0.005,-0.001,-0.238,0.081,600,17,0.57,0.18,-1.39149625,0.497078837,0.059853829,1,2.065505882,0.594139036,0.176617863,-1,0.097881835,0.00261953,0.000848112,1,2,2,2-Feb,3.12995,2.77778,0.111606,0.1124,0.0845455,0.0845305,26855,25983.1,30760,29515.3,38862.7,35528.1,47049.4,43827.2,1.8523,1.9259,0.0563934,0,24.0945,999.9,38.8,28.3,16.5764,64.1354,18.8662,1,-0.0654243,0.114853,20.2641,5.2393,11.968,4.9725,3.291,9999,9999,9999,999.9,4.97274,1.87652,1.87454,1.87742,1.87417,1.87777,1.87486,1.87604,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.238,0.081,-0.504403466,0.00067337,-5.61E-07,2.77E-10,-0.061292333,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,1.46606,2.52563,1.39893,2.35107,1.44897,2.4707,33.2663,15.0339,18,474.576,490.309,23.9526,26.1581,30.0002,25.8813,25.9403,29.3694,-30,-30,23.9366,600,0,101.683,100.839,NA
48,1743789873,7297.4,20250404 13:04:33,13:04:33,5,TT24_206_mai_purpleblue,albert,1743789865,8.27E-05,0.082661804,1.442461034,798.1881613,229.3880969,20.75632769,72.2245629,0.004180037,2.754851564,0.004176517,0.002610639,83.32932082,25.52239691,25.52239691,3.280066123,48.26365014,1.536838679,3.184257044,1.743227444,-3.645385572,-74.0006084,-5.697595346,-0.014268492,0,0,1,0,48099,467.5005806,384.0515611,0.821499645,0.178244315,6,0.5,0: Broadleaf,2,1743789865,798.1881613,799.9983548,16.98433871,16.88682581,798.5571613,16.90233871,499.982129,90.38563548,0.099999858,25.02414194,25.01443548,999.9,0,0,9996.930645,0,167.5115806,-1.620044839,812.1728065,813.7398387,0.097897006,799.9983548,16.88682581,1.535174194,1.526325484,13.32306774,13.23446452,299.989,0.900025387,0.099974729,0,2.041509677,0,781.1901935,2534.585806,36.36048387,41.13893548,38.53216129,40.84048387,37.26380645,269.9983871,29.99193548,0,1743789876,0,1743789890,13:04:50,1743789890,1743789890,48,-0.19,0.001,-0.369,0.082,800,17,0.4,0.1,-1.633901,0.371028068,0.057268155,1,2.041708824,-0.044032081,0.169175496,-1,0.09791637,0.000893705,0.000669933,1,2,2,2-Feb,3.13013,2.77784,0.135719,0.136725,0.0845448,0.084523,26125.9,25270.2,30759.8,29514.2,38864.3,35528.7,47049.1,43825.5,1.85233,1.92617,0.0555329,0,24.1036,999.9,38.8,28.3,16.5768,64.1554,18.8742,1,-0.0638161,0.21503,20.2642,5.2399,11.9682,4.97285,3.291,9999,9999,9999,999.9,4.97273,1.87653,1.87454,1.87744,1.87419,1.87779,1.87488,1.87606,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.369,0.082,-0.499708965,0.00067337,-5.61E-07,2.77E-10,-0.06269118,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,1.8457,2.51221,1.39893,2.35107,1.44897,2.56958,33.2887,15.0251,18,474.633,490.55,23.8404,26.1669,30.0002,25.8878,25.9469,36.9565,-30,-30,23.8237,800,0,101.682,100.835,NA
49,1743789965,7388.9,20250404 13:06:04,13:06:04,5,TT24_206_mai_purpleblue,albert,1743789957,7.82E-05,0.078218362,1.820307114,997.7376667,241.0524413,21.81061031,90.27607156,0.003954153,2.756004809,0.003951004,0.00246966,83.13977787,25.52590679,25.52590679,3.280749869,48.26397335,1.537184725,3.184952705,1.743565144,-3.449429753,-74.00857803,-5.696030064,-0.01425997,0,0,1,0,47990,466.4345667,383.1760735,0.821500165,0.178245318,6,0.5,0: Broadleaf,2,1743789957,997.7376667,1000.015667,16.98907667,16.89681,997.9596667,16.90507667,500.004,90.38080667,0.09996255,25.02780667,25.01184,999.9,0,0,10004.29167,0,166.4396667,-2.357999667,1014.899667,1017.203667,0.091622867,1000.015667,16.89681,1.535429333,1.527147333,13.32560333,13.2427,299.9949,0.8999973,0.10000267,0,1.97054,0,801.6249667,2534.613,36.56226667,41.5704,38.87053333,41.49146667,37.65813333,269.994,30.003,0,1743789967,0,1743789989,13:06:29,1743789989,1743789981,49,0.078,0.002,-0.222,0.084,1000,17,1.17,0.14,-2.390839024,0.462041185,0.066118273,1,2.012814706,-0.831579838,0.162145472,-1,0.091654524,0.002476723,0.000920103,1,2,2,2-Feb,3.13001,2.77797,0.156833,0.158037,0.0845543,0.0845661,25487.1,24645.2,30759.1,29512.9,38864.8,35527.5,47048.4,43824.3,1.8523,1.92628,0.0557452,0,24.0996,999.9,38.7,28.3,16.537,64.2054,18.766,1,-0.062909,0.239014,20.264,5.23616,11.968,4.9729,3.291,9999,9999,9999,999.9,4.97273,1.8765,1.87453,1.87738,1.87412,1.87775,1.87485,1.87598,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.222,0.084,-0.690271261,0.00067337,-5.61E-07,2.77E-10,-0.061768452,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.20581,2.51343,1.39893,2.35107,1.44897,2.47437,33.3111,15.0076,18,474.694,490.713,23.8161,26.1806,30.0003,25.8988,25.9578,44.1657,-30,-30,23.7989,1000,0,101.68,100.831,NA
