obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
32,1743707907,5994.4,20250403 14:18:27,14:18:27,5,TT24_230_mai_green,stan,1743707899,0.00034622,0.346220029,1.737093076,399.2736129,218.2931256,19.69528868,36.02408023,0.016346938,2.839959352,0.016294844,0.010188944,49.61527115,25.66804671,25.00665161,3.180938751,40.13880942,1.311656786,3.267801923,1.869281965,-15.26830329,69.30897779,5.17435098,108.8302966,0,0,1,0,47888,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9893548,252.8910426,0.843000055,0.165390106,2,0.5,0: Broadleaf,2,1743707899,399.2736129,400.0237419,14.53777419,14.4013,399.7196129,14.49277419,500.001871,90.12405161,0.099992906,25.45933226,25.00665161,999.9,0,0,9998.814516,0,188.0115161,-0.709098645,405.2056452,405.8686452,0.136955645,400.0237419,14.4013,1.310246774,1.297903548,10.9169129,10.77460645,299.9893548,0.899994516,0.100005471,0,2.315441935,0,978.6253226,2812.288065,35.87893548,40.48964516,37.87283871,40.03809677,36.36070968,269.9887097,29.99935484,0,1743707907,0,2.329753846,-0.417736763,-0.40263251,978.5928077,15,1743707924,14:18:44,1743707924,1743707924,33,-0.04,0.001,-0.446,0.045,400,14,0.35,0.11,-0.712449293,0.207188195,0.041792061,1,2.302232353,-0.187723458,0.176731834,-1,0.136719195,0.004962355,0.000747436,1,2,2,2-Feb,3.13458,2.76014,0.0906308,0.0898277,0.0744497,0.073187,29160.5,29146.9,29794.1,29583.4,36484.4,36348.6,41973.1,42051.6,1.94105,1.9013,0.0778362,0,23.7213,999.9,33.4,28.7,14.6485,62.2854,29.2748,1,-0.0998628,-0.0957026,20.413,5.22687,12.0126,4.9916,3.2899,9999,9999,9999,999.9,1.86711,1.8663,1.86569,1.86569,1.86751,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.446,0.045,0.431024099,-0.002150082,2.08E-07,-1.53E-10,-0.038694273,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1,1.1,0.998535,2.29126,1.39648,2.35474,1.49536,2.46826,32.8202,14.6311,18,481.222,446.793,24.6442,26.2931,30,26.1858,26.1162,20.0089,-30,-30,24.6455,400,0,101.894,101.098,NA
33,1743707994,6081.4,20250403 14:19:54,14:19:54,5,TT24_230_mai_green,stan,1743707986,0.000341456,0.341455619,3.073187713,598.7056774,278.222392,25.10328085,54.0196519,0.016133684,2.840429672,0.016082946,0.010056386,49.61549256,25.67989737,24.99395806,3.178532404,40.08048485,1.310576446,3.269861756,1.867955958,-15.05819278,72.88846051,5.44062407,112.8863844,0,0,1,0,47861,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9905806,252.8920856,0.843000087,0.165390168,2,0.5,0: Broadleaf,2,1743707986,598.7056774,600.0167097,14.52526129,14.39066452,599.2806774,14.48526129,500.005871,90.12738387,0.10000821,25.46993871,24.99395806,999.9,0,0,10001.32968,0,183.6173226,-1.591289355,607.2497742,608.7774516,0.141018645,600.0167097,14.39066452,1.309701935,1.296992581,10.91065161,10.76404516,299.9905806,0.900001806,0.099998345,0,2.323341935,0,969.2115484,2812.306452,36.35264516,41.17306452,38.391,41.08045161,36.86877419,269.9912903,30,0,1743707994,0,2.320988,0.005846166,-4.556153889,969.1646,15,1743708011,14:20:11,1743708011,1743708011,34,0.283,-0.005,-0.575,0.04,600,14,0.51,0.16,-1.62845975,0.457912908,0.084497185,1,2.318032353,0.036576017,0.196274952,-1,0.1412766,-0.006363107,0.00106929,1,2,2,2-Feb,3.1348,2.76019,0.121993,0.120951,0.0744336,0.0731541,28156.2,28150.8,29795.3,29583.7,36486.8,36350.8,41974.4,42052,1.9414,1.90243,0.077948,0,23.7154,999.9,33.4,28.7,14.6472,62.2555,29.2949,1,-0.100655,-0.143968,20.4134,5.22642,12.0119,4.99255,3.28985,9999,9999,9999,999.9,1.86707,1.86629,1.86569,1.86569,1.86751,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.575,0.04,0.391514662,-0.002150082,2.08E-07,-1.53E-10,-0.037677397,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,1.37573,2.25952,1.39648,2.35596,1.49536,2.66113,32.8202,14.6311,18,481.341,447.394,24.6555,26.2798,30.0001,26.174,26.1053,27.5332,-30,-30,24.6529,600,0,101.898,101.099,NA
34,1743708083,6169.9,20250403 14:21:22,14:21:22,5,TT24_230_mai_green,stan,1743708075,0.000354808,0.354807854,3.962749914,798.3225333,398.4766743,35.9527648,72.029065,0.016753573,2.840242946,0.016698865,0.010441691,49.61903224,25.70457116,24.99755667,3.179214438,39.99101952,1.309845064,3.275348015,1.869369374,-15.64702636,76.65397317,5.722986157,116.3489652,0,0,1,0,47948,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0086,252.9075658,0.843001053,0.165392033,2,0.5,0: Broadleaf,2,1743708075,798.3225333,800.0209,14.51745667,14.37759667,798.9425333,14.47645667,500.0099333,90.12552667,0.099992457,25.49816,24.99755667,999.9,0,0,10000.39033,0,187.9337333,-2.067227,809.7091,811.691,0.1404405,800.0209,14.37759667,1.308445667,1.295788,10.89620667,10.75008667,300.0086,0.8999651,0.10003487,0,2.25793,0,965.7084667,2812.439333,36.7934,41.656,38.8435,41.8477,37.31836667,269.9966667,30.01133333,0,1743708083,0,2.273096,0.7293077,-5.906230801,965.65556,15,1743708100,14:21:39,1743708100,1743708100,35,0.373,0.001,-0.62,0.041,800,14,0.52,0.12,-2.082502195,0.33811108,0.079934438,1,2.263102941,-0.029911382,0.189817814,-1,0.140205073,-0.001857784,0.001127456,1,2,2,2-Feb,3.1347,2.76014,0.148489,0.14723,0.0743981,0.0731122,27306.9,27310.7,29795.3,29585,36488.9,36354.3,41974.7,42053.6,1.94183,1.90305,0.0794381,0,23.6845,999.9,33.3,28.7,14.6036,62.0055,29.3389,1,-0.102256,-0.201356,20.4132,5.22463,12.0134,4.9928,3.28978,9999,9999,9999,999.9,1.8671,1.8663,1.86569,1.86569,1.8675,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.62,0.041,0.674354793,-0.002150082,2.08E-07,-1.53E-10,-0.042418787,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,1.72974,2.24731,1.39648,2.35474,1.49536,2.66724,32.8202,14.6136,18,481.474,447.637,24.7417,26.263,30.0001,26.1586,26.0878,34.6261,-30,-30,24.7417,800,0,101.898,101.103,NA
35,1743708173,6259.9,20250403 14:22:52,14:22:52,5,TT24_230_mai_green,stan,1743708165,0.000348233,0.348232915,4.392728391,998.1177742,543.117227,49.00118287,90.05229286,0.016435715,2.839943258,0.016383053,0.010244126,49.61944642,25.71808769,24.99457419,3.178649168,39.92538093,1.308606822,3.2776314,1.870042346,-15.35707154,78.89901124,5.891481865,119.052868,0,0,1,0,47827,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0153226,252.9128715,0.842999848,0.165389707,2,0.5,0: Broadleaf,2,1743708165,998.1177742,1000.013871,14.50428065,14.36700968,998.8897742,14.46428065,500.0067419,90.12210645,0.100004794,25.50989355,24.99457419,999.9,0,0,9998.931613,0,187.9729355,-2.170707742,1012.531613,1014.59129,0.139337903,1000.013871,14.36700968,1.30734129,1.294784194,10.88353226,10.73845161,300.0153226,0.900005226,0.099994629,0,2.284035484,0,965.9774194,2812.541935,36.16709677,39.36867742,37.95735484,39.1086129,36.22151613,270.0151613,30,0,1743708173,0,2.274144,0.119315371,-4.075230762,965.9088,15,1743708203,14:23:22,1743708203,1743708190,36,0.28,-0.001,-0.772,0.04,1000,14,0.55,0.08,-2.198833415,0.429878676,0.072943094,1,2.259723529,0.102090138,0.190032562,-1,0.139661098,-0.002414509,0.001277931,1,2,2,2-Feb,3.1348,2.76025,0.171873,0.170399,0.0743603,0.073063,26559.4,26570.3,29797.5,29586.3,36493.1,36358.6,41977.3,42055.8,1.9424,1.9035,0.0815243,0,23.6616,999.9,33.3,28.7,14.6047,62.2155,29.1306,1,-0.104258,-0.194169,20.4112,5.22717,12.0128,4.99175,3.28988,9999,9999,9999,999.9,1.8671,1.8663,1.86569,1.86568,1.8675,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.772,0.04,1.046936372,-0.002150082,2.08E-07,-1.53E-10,-0.041792658,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,2.06787,2.25464,1.39648,2.35107,1.49536,2.58057,32.8202,14.5873,18,481.65,447.755,24.6827,26.2393,29.9999,26.1373,26.0683,41.3915,-30,-30,24.6853,1000,0,101.905,101.108,NA
36,1743708275,6362.4,20250403 14:24:35,14:24:35,5,TT24_230_mai_green,stan,1743708267,0.000342923,0.342923378,4.828294894,1197.895,687.1701601,61.99968552,108.0796542,0.016182399,2.840187291,0.01613135,0.010086667,49.61686603,25.68336648,24.99172667,3.178109556,39.98576532,1.307777395,3.270607388,1.870332162,-15.12292097,73.81158144,5.510043517,113.81557,0,0,1,0,47853,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9991667,252.8992995,0.843000007,0.165390013,2,0.5,0: Broadleaf,2,1743708267,1197.895,1199.990667,14.49468,14.35949667,1198.806,14.45468,499.9918333,90.12467,0.09997758,25.47377667,24.99172667,999.9,0,0,10000.144,0,181.3959,-2.402067,1215.204667,1217.474,0.136382633,1199.990667,14.35949667,1.306436,1.294145333,10.87310333,10.73103,299.9991667,0.900002,0.09999784,0,2.336713333,0,964.2668,2812.387667,35.30386667,38.67473333,37.07893333,37.9122,35.59973333,269.9993333,30,0,1743708275,0,2.341080769,-0.368311103,-7.312615375,964.1877692,15,1743708301,14:25:00,1743708301,1743708292,37,0.313,0,-0.911,0.04,1200,14,1.2,0.09,-2.39087825,0.200910281,0.092374116,1,2.337755882,-0.051414818,0.193917979,-1,0.136770725,-0.006599471,0.001206802,1,2,2,2-Feb,3.13488,2.76027,0.192961,0.191345,0.0743242,0.0730468,25883.4,25901.7,29797.3,29588.2,36495.1,36362.1,41977.6,42058.6,1.94247,1.90492,0.0810698,0,23.6576,999.9,33.2,28.7,14.5588,62.1455,29.1787,1,-0.106885,-0.215011,20.4133,5.22732,12.0125,4.99295,3.28975,9999,9999,9999,999.9,1.8671,1.8663,1.86569,1.86569,1.86751,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.911,0.04,1.325606168,-0.002150082,2.08E-07,-1.53E-10,-0.042541543,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.4,2.3938,2.25098,1.39771,2.35352,1.49536,2.54028,32.798,14.5786,18,481.48,448.419,24.7186,26.2091,29.9999,26.1112,26.0422,47.8998,-30,-30,24.7182,1200,0,101.905,101.115,NA
37,1743708373,6460.4,20250403 14:26:13,14:26:13,5,TT24_230_mai_green,stan,1743708365,0.000322435,0.322435279,5.533097061,1497.617333,873.6770976,78.81884676,135.1076633,0.01520776,2.839670036,0.015162658,0.009480702,49.61715005,25.69435044,24.98662667,3.177143297,39.93018172,1.306382881,3.271667757,1.870760416,-14.21939582,75.41428316,5.630721123,116.4427585,0,0,1,0,47898,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9984333,252.8988913,0.843000707,0.165391364,2,0.5,0: Broadleaf,2,1743708365,1497.617333,1500.023667,14.48076,14.35365667,1498.829333,14.44176,500.0123333,90.11506,0.100017153,25.47923333,24.98662667,999.9,0,0,9998.037667,0,188.1129,-2.828722333,1519.197667,1521.867667,0.129540367,1500.023667,14.35365667,1.305153667,1.293480667,10.85835,10.72332,299.9984333,0.899977567,0.100022487,0,2.283486667,0,962.7510667,2812.356667,35.89153333,40.24546667,37.8288,39.77893333,36.333,269.9923333,30.007,0,1743708373,0,2.271392,-0.078107698,-5.831615368,962.70732,15,1743708393,14:26:33,1743708393,1743708390,38,0.43,-0.001,-1.212,0.039,1500,14,1.11,0.17,-2.8385825,0.361356923,0.213831267,1,2.324888235,-0.300828114,0.227721695,-1,0.130379825,-0.014937985,0.001572446,1,2,2,2-Feb,3.13472,2.76036,0.22137,0.219497,0.0742685,0.0730241,24974.8,25001.5,29799.3,29589.2,36499.6,36364.9,41979.7,42060.2,1.94298,1.90555,0.0817776,0,23.6576,999.9,33.2,28.7,14.5615,62.0955,29.1306,1,-0.109139,-0.374423,20.4128,5.22777,12.0137,4.9928,3.28995,9999,9999,9999,999.9,1.86707,1.86629,1.86569,1.86569,1.86748,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.212,0.039,1.637255674,-0.002150082,2.08E-07,-1.53E-10,-0.0421641,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.4,2.86133,2.23389,1.39648,2.35718,1.49536,2.59033,32.798,14.5611,18,481.574,448.593,24.9059,26.1809,29.9999,26.0855,26.0161,57.2397,-30,-30,24.9121,1500,0,101.911,101.118,NA
39,1743709890,7977,20250403 14:51:29,14:51:29,5,5069_mai_green,stan,1743709882,0.000793666,0.793665511,3.704638634,398.3797333,229.5907041,20.70677777,35.92985456,0.037716293,2.839201786,0.037440145,0.023424733,49.61752797,25.54941694,24.97624667,3.175177468,40.11135053,1.310856138,3.268042888,1.86432133,-35.00064904,74.1344525,5.535268222,94.28659966,0,0,1,0,47915,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0005667,252.9007027,0.84300075,0.165391448,2,0.5,0: Broadleaf,2,1743709882,398.3797333,399.9880333,14.53439,14.22154333,398.7957333,14.48739,500.0085667,90.08995333,0.100012553,25.46057333,24.97624667,999.9,0,0,9997.951667,0,178.4905333,-1.772144,404.0893,405.7587,0.313201933,399.9880333,14.22154333,1.309434667,1.281218,10.90758,10.58031333,300.0005667,0.8999679,0.100032057,0,2.261443333,0,974.4517333,2812.368,36.4559,40.99983333,38.3936,41.0394,36.94123333,269.991,30.00733333,0,1743709890,0,2.259724,0.041792305,1.540000016,974.43208,15,1743709908,14:51:47,1743709907,1743709908,40,0.167,0.003,-0.416,0.047,400,14,0.44,0.14,-1.772189024,-0.017848014,0.038749644,1,2.230538235,-0.095032851,0.192327905,-1,0.312643098,0.011029798,0.00120424,1,2,2,2-Feb,3.13492,2.76026,0.0904978,0.0898558,0.0744649,0.072541,29173.4,29155.9,29801.3,29592.4,36492.1,36387.1,41982.9,42066.2,1.94477,1.90645,0.0709593,0,23.8214,999.9,32.9,28.7,14.4336,62.0749,29.1226,1,-0.120917,-0.386781,20.4129,5.22807,12.012,4.9927,3.28988,9999,9999,9999,999.9,1.86707,1.86629,1.86567,1.86563,1.86746,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.416,0.047,0.254341182,-0.002150082,2.08E-07,-1.53E-10,-0.036763446,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,23.2,23.2,0.998535,2.25586,1.39648,2.34863,1.49536,2.68066,32.5982,14.3509,18,481.269,447.788,24.8029,26.0261,30.0001,25.9161,25.8472,20.0061,-30,-30,24.8073,400,0,101.918,101.131,NA
40,1743709981,8068.5,20250403 14:53:01,14:53:01,5,5069_mai_green,stan,1743709973,0.000794662,0.794662148,2.460676842,298.9171667,185.830111,16.76182997,26.96225438,0.037777197,2.838727567,0.037500113,0.023462296,49.61283054,25.57521006,24.96922333,3.173847948,40.02125314,1.309939432,3.273109484,1.863908516,-35.04460073,79.18774315,5.914128502,99.67010146,0,0,1,0,47952,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9743,252.8783769,0.84300014,0.16539027,2,0.5,0: Broadleaf,2,1743709973,298.9171667,299.9964,14.52265,14.20941667,299.1291667,14.47365,500.0244,90.09971667,0.100035603,25.48665,24.96922333,999.9,0,0,9993.960333,0,178.2833333,-1.074343667,303.3275,304.3207,0.314297467,299.9964,14.20941667,1.308582,1.280264667,10.89778,10.56913333,299.9743,0.899988133,0.100011693,0,2.305943333,0,936.3275333,2812.140667,36.90393333,41.52066667,38.854,41.8748,37.40393333,269.974,29.99866667,0,1743709981,0,2.278428,0.052292325,-13.48692308,936.31432,15,1743710003,14:53:23,1743710003,1743710003,41,-0.002,0.002,-0.212,0.049,300,14,0.35,0.17,-1.06215895,-0.36968803,0.053619378,1,2.261864706,0.413986256,0.212968176,-1,0.31411525,0.0108394,0.001718532,1,2,2,2-Feb,3.13472,2.76014,0.072039,0.0715299,0.0744205,0.0725089,29766,29742.5,29801.8,29592,36493.9,36387.6,41983.4,42065.7,1.94422,1.90597,0.0697076,0,23.8322,999.9,32.9,28.7,14.4328,62.0549,29.1106,1,-0.121159,-0.246699,20.4134,5.22747,12.0116,4.9925,3.28988,9999,9999,9999,999.9,1.86707,1.86628,1.86567,1.86567,1.86743,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.212,0.049,0.421502132,-0.002150082,2.08E-07,-1.53E-10,-0.033904499,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.79834,2.26196,1.39648,2.35229,1.49536,2.63184,32.5982,14.3334,18,480.915,447.48,24.4328,26.0239,29.9999,25.9139,25.845,15.9906,-30,-30,24.4436,300,0,101.92,101.13,NA
41,1743710074,8161.5,20250403 14:54:34,14:54:34,5,5069_mai_green,stan,1743710066,0.000807521,0.807520716,1.369476719,199.3791935,135.5435697,12.2258566,17.98374821,0.037954164,2.839664992,0.03767458,0.02357156,49.61438974,25.57755395,25.07800645,3.194495317,39.99206587,1.309435779,3.274238903,1.885059538,-35.61166355,63.44923421,4.739864782,82.19182517,0,0,1,0,47884,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9850645,252.8873368,0.842999758,0.165389533,2,0.5,0: Broadleaf,2,1743710066,199.3791935,199.9913548,14.51723226,14.19892903,199.6001935,14.47023226,500.0249355,90.09869032,0.100030455,25.49245806,25.07800645,999.9,0,0,9999.823226,0,178.2866129,-0.393805742,202.538871,202.8719355,0.323405581,199.9913548,14.19892903,1.308442581,1.279305484,10.8962,10.5579,299.9850645,0.900003226,0.099996616,0,2.271541935,0,880.6345484,2812.255806,36.07841935,39.00990323,37.81222581,38.71145161,36.11658065,269.9864516,29.99580645,0,1743710074,0,2.251369231,-0.790728207,-19.78485466,880.5178077,15,1743710092,14:54:52,1743710090,1743710092,42,-0.217,-0.001,-0.221,0.047,200,14,0.23,0.18,-0.369669025,-0.462186518,0.052448595,1,2.274467647,-0.305648588,0.215426301,-1,0.324255325,-0.017841197,0.002447723,1,2,2,2-Feb,3.13478,2.76018,0.0509455,0.0505584,0.074403,0.0724701,30442.5,30414,29801.8,29591.8,36494.3,36388.6,41983.4,42065.5,1.9443,1.90575,0.0746325,0,23.8535,999.9,32.9,28.7,14.4334,62.0849,29.2708,1,-0.119654,0.431201,20.4108,5.22792,12.0119,4.9927,3.28975,9999,9999,9999,999.9,1.86707,1.86628,1.86566,1.86563,1.86744,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.221,0.047,0.419374329,-0.002150082,2.08E-07,-1.53E-10,-0.031810898,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.588379,2.2876,1.39648,2.35229,1.49536,2.6416,32.5761,14.3159,18,480.942,447.325,24.2179,26.0261,30.0005,25.9118,25.8429,11.7752,-30,-30,24.1419,200,0,101.92,101.129,NA
42,1743710166,8253,20250403 14:56:05,14:56:05,5,5069_mai_green,stan,1743710158,0.000815001,0.815001182,0.215402499,99.90073333,87.77309566,7.917014664,9.0109112,0.038757564,2.839981355,0.0384661,0.024067317,49.61425178,25.51772503,24.96216,3.172511348,40.1132845,1.308900861,3.263010938,1.863610487,-35.94155214,72.34097566,5.398788076,91.41246338,0,0,1,0,47796,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9830333,252.8857271,0.8430001,0.165390193,2,0.5,0: Broadleaf,2,1743710158,99.90073333,100.0194633,14.51131333,14.19004,100.0837333,14.46531333,499.9944667,90.09866333,0.099985863,25.43464,24.96216,999.9,0,0,10001.767,0,178.2919333,0.052888747,101.5464,101.4592,0.325931233,100.0194633,14.19004,1.307870333,1.278504,10.88960333,10.54850667,299.9830333,0.8999932,0.100006757,0,2.392273333,0,816.5556333,2812.227667,35.41426667,38.72683333,37.1644,37.9769,35.68723333,269.984,29.99933333,0,1743710166,0,2.400404,0.255715394,-21.22161541,816.2632,15,1743710183,14:56:22,1743710178,1743710183,43,-0.171,-0.001,-0.183,0.046,100,14,0.28,0.12,0.084357661,-0.453511428,0.056976044,1,2.310185294,0.979943478,0.225656482,-1,0.326167707,-0.003234146,0.001250502,1,2,2,2-Feb,3.13491,2.76024,0.0266792,0.0264217,0.0743834,0.07243,31219.8,31187.1,29800.7,29591.5,36493,36389.5,41981.5,42065.2,1.94463,1.90532,0.068225,0,23.8495,999.9,32.9,28.7,14.4334,62.1949,29.1026,1,-0.121199,-0.318344,20.413,5.22553,12.0102,4.993,3.28973,9999,9999,9999,999.9,1.86708,1.86628,1.86566,1.86567,1.86743,1.86996,1.8686,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.183,0.046,0.201912481,-0.002150082,2.08E-07,-1.53E-10,-0.033206182,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.2,0.369873,2.31079,1.39648,2.35474,1.49536,2.66724,32.5539,14.3159,18,481.123,447.049,24.6099,26.0239,30.0001,25.9096,25.8408,7.40478,-30,-30,24.6214,100,0,101.916,101.129,NA
