obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
37,1743708109,5784.1,20250403 14:21:48,14:21:48,5,1153_mai_yellow,albert,1743708101,7.24E-05,0.072433819,1.218728371,1198.439,564.9390099,50.93612558,108.0538577,0.003241197,2.750549659,0.003239077,0.002024613,80.80850763,25.47353729,25.47353729,3.270560877,41.08746241,1.305476054,3.177310006,1.965084823,-3.194331432,-72.07233023,-5.555419203,-0.013573238,0,0,1,0,47962,453.3561,372.4320618,0.821500057,0.178245109,6,0.5,0: Broadleaf,2,1743708101,1198.439,1200.005667,14.4792,14.39353667,1198.094,14.4302,499.9924667,90.06225667,0.099910737,24.98750667,25.00944333,999.9,0,0,10007.29333,0,153.3642333,-1.702054333,1215.908,1217.532333,0.083807223,1200.005667,14.39353667,1.303863,1.296314667,10.84345,10.75619,299.9918667,0.8999955,0.1000045,0,2.03854,0,407.3533667,2534.587333,36.58513333,41.7395,38.82473333,41.556,37.51643333,269.9916667,30.00033333,0,1743708111,0,1743708131,14:22:10,1743708131,1743708125,37,0.133,0.003,0.345,0.049,1200,14,0.37,0.1,-1.724919512,0.462617143,0.055981103,1,2.048473529,-0.233324675,0.164079517,-1,0.083702976,-7.98E-05,0.000636887,1,2,2,2-Feb,3.13063,2.77776,0.17522,0.176535,0.0751229,0.0750912,24938.5,24121.5,30767.5,29534.2,39283.6,35931.9,47062.9,43862.1,1.85497,1.9159,0.0593476,0,24.0327,999.9,32.8,29,14.6467,63.801,17.1034,1,-0.0689151,0.202187,20.2629,5.23586,11.968,4.97195,3.291,9999,9999,9999,999.9,4.97274,1.87667,1.87467,1.87751,1.87425,1.87789,1.87498,1.8761,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.345,0.049,-0.266508089,0.00067337,-5.61E-07,2.77E-10,-0.059021741,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,2.55127,2.51343,1.39893,2.35229,1.44897,2.47803,33.7606,14.6486,18,475.935,483.65,23.8401,26.1316,30,25.8711,25.936,51.0865,-30,-30,23.8386,1200,0,101.71,100.912,NA
38,1743708216,5891.5,20250403 14:23:36,14:23:36,5,1153_mai_yellow,albert,1743708208,7.03E-05,0.07026351,1.29166681,1498.303333,797.9405145,71.93585827,135.0749013,0.003136849,2.74928396,0.003134862,0.001959467,80.84245335,25.48805593,25.48805593,3.273382847,41.00965499,1.304053331,3.17986906,1.969329516,-3.098620795,-72.1896547,-5.56780912,-0.013631271,0,0,1,0,47966,453.5471333,372.5889413,0.821499937,0.178244878,6,0.5,0: Broadleaf,2,1743708208,1498.303333,1499.979667,14.46506667,14.38197,1497.205333,14.41506667,499.9994333,90.05193667,0.09996935,25.00101,25.01196333,999.9,0,0,10000.93433,0,153.5252333,-2.227205333,1519.733333,1521.866667,0.082747047,1499.979667,14.38197,1.302575,1.295124667,10.82861,10.74239667,300.0219,0.900006333,0.09999364,0,1.99173,0,409.5453,2534.85,37.21633333,40.58733333,38.5956,39.97053333,37.15813333,270.0216667,30.001,0,1743708218,0,1743708244,14:24:04,1743708244,1743708232,38,0.55,0.002,1.098,0.05,1500,14,0.96,0.11,-2.26220439,0.390914843,0.116334474,1,2.004023529,0.141093963,0.178385735,-1,0.082929517,-0.002654373,0.000580556,1,2,2,2-Feb,3.13073,2.77777,0.200492,0.202041,0.0750537,0.0750367,24175.2,23374.6,30768.2,29534.2,39289.3,35936.2,47063.9,43862.6,1.8553,1.91672,0.0600964,0,24.0282,999.9,32.8,29,14.6475,63.891,16.875,1,-0.0692454,0.263222,20.2609,5.2405,11.968,4.9732,3.291,9999,9999,9999,999.9,4.97276,1.87668,1.8747,1.87754,1.87433,1.87791,1.875,1.87621,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.098,0.05,-0.132552033,0.00067337,-5.61E-07,2.77E-10,-0.056287117,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.4,1.5,3.04321,2.50732,1.39893,2.35229,1.44897,2.58057,33.7381,14.6399,18,476.074,484.156,23.7505,26.1228,30.0001,25.866,25.9316,60.9138,-30,-30,23.7422,1500,0,101.712,100.913,NA
40,1743709331,7006.5,20250403 14:42:11,14:42:11,5,1495_mai_yellow,albert,1743709323,0.000187934,0.187933599,0.75143743,399.0636129,241.204888,21.74175333,35.97084084,0.008237827,2.749316404,0.008224139,0.005141315,83.58227467,25.83159959,25.83159959,3.340780566,41.076844,1.334410433,3.248570978,2.006370133,-8.287871723,-69.89720666,-5.410005605,-0.012809319,0,0,1,0,47926,468.917871,385.2160355,0.82150001,0.178245019,6,0.5,0: Broadleaf,2,1743709323,399.0636129,400.0552581,14.80406452,14.5819,399.1196129,14.75606452,500.0386774,90.03810645,0.100006052,25.36002581,25.00133226,999.9,0,0,10002.6629,0,168.8747742,-0.987390516,405.065871,405.975129,0.225605258,400.0552581,14.5819,1.333239032,1.312925806,11.17889355,10.94765806,300.0430968,0.900001935,0.099998077,0,1.95876129,0,1671.888387,2535.026774,36.80822581,41.68706452,38.89080645,41.77793548,37.75990323,270.0387097,30.00451613,0,1743709333,0,1743709353,14:42:32,1743709353,1743709348,40,-0.005,0,-0.056,0.048,400,15,0.49,0.16,-0.972796293,-0.451969923,0.204587297,1,1.960847059,-0.05127579,0.207825092,-1,0.225378854,0.001983972,0.001321534,1,2,2,2-Feb,3.13071,2.77782,0.0826865,0.0832264,0.076353,0.0758046,27744.1,26856.8,30775.7,29536,39233.7,35899.8,47074.7,43865.3,1.8557,1.91523,0.0492372,0,24.1921,999.9,33,29,14.7433,64.051,17.2516,1,-0.0790625,-0.115074,20.2634,5.23945,11.968,4.97295,3.291,9999,9999,9999,999.9,4.97275,1.87664,1.87469,1.87746,1.87426,1.8779,1.87497,1.87613,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.056,0.048,-0.248709799,0.00067337,-5.61E-07,2.77E-10,-0.059538995,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,16.4,16.3,1.06323,2.51343,1.39893,2.35229,1.44897,2.57202,33.7381,14.456,18,475.623,482.338,24.4474,26.013,30.0001,25.7678,25.8359,21.3041,-30,-30,24.4469,400,0,101.736,100.919,NA
41,1743709426,7101,20250403 14:43:45,14:43:45,5,1495_mai_yellow,albert,1743709418,0.000187667,0.187666628,0.428296413,299.4060323,206.7555859,18.63562638,26.98654515,0.008228235,2.749402473,0.008214579,0.005135337,83.58738362,25.83515818,25.83515818,3.341484999,41.1099005,1.335759679,3.249240845,2.005725321,-8.276098283,-69.91286105,-5.411238847,-0.012814555,0,0,1,0,48017,468.9464516,385.2395221,0.821500026,0.17824505,6,0.5,0: Broadleaf,2,1743709418,299.4060323,299.9874194,14.81977419,14.59790968,299.5530323,14.77077419,499.9955484,90.03363871,0.099966639,25.36349355,25.00590323,999.9,0,0,10003.66968,0,168.9469355,-0.528896323,303.9639032,304.4313871,0.224350065,299.9874194,14.59790968,1.334501935,1.314302903,11.19315806,10.96341935,299.9995161,0.900003645,0.099996361,0,2.047883871,0,1663.037097,2534.657419,36.5843871,39.71754839,38.18316129,38.98164516,36.79209677,270.0006452,30.00064516,0,1743709428,0,1743709445,14:44:05,1743709445,1743709443,41,-0.052,0,-0.147,0.049,300,15,0.56,0.11,-0.50974205,-0.39128078,0.054434769,1,2.045423529,0.134603521,0.155805212,-1,0.224460275,0.001341962,0.000658657,1,2,2,2-Feb,3.13062,2.77755,0.0659813,0.0663763,0.0764249,0.0758754,28249.6,27349.7,30776,29535.3,39229.3,35894.9,47074.7,43864.1,1.85557,1.915,0.0504553,0,24.1887,999.9,33.1,29,14.7868,63.801,17.4159,1,-0.0791413,-0.0965251,20.2617,5.23631,11.968,4.97205,3.291,9999,9999,9999,999.9,4.97275,1.87665,1.87469,1.87745,1.87429,1.8779,1.87497,1.87613,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.147,0.049,-0.253331203,0.00067337,-5.61E-07,2.77E-10,-0.059717579,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,0.848389,2.51709,1.39893,2.35229,1.44897,2.49146,33.7381,14.4297,18,475.542,482.153,24.4372,26.013,30.0002,25.7656,25.8315,17.0248,-30,-30,24.4359,300,0,101.737,100.917,NA
42,1743709519,7194,20250403 14:45:18,14:45:18,5,1495_mai_yellow,albert,1743709511,0.000189735,0.189734579,0.180000431,199.7244333,158.7336359,14.30642379,18.0008627,0.008365436,2.748519312,0.008351317,0.00522084,83.58769493,25.78054436,25.78054436,3.33068831,41.25191054,1.336060311,3.23878408,1.994627998,-8.367294914,-69.82961056,-5.403577072,-0.012787615,0,0,1,0,47903,468.9486,385.2412499,0.821499947,0.178244897,6,0.5,0: Broadleaf,2,1743709511,199.7244333,199.9859,14.82395,14.59965,199.9624333,14.77495,500.0141667,90.02850333,0.09999219,25.30929,24.98998,999.9,0,0,9999.003333,0,168.9649667,-0.214714567,202.7778667,202.9489,0.227212833,199.9859,14.59965,1.33484,1.314385333,11.19698,10.96435333,299.9836333,0.900005233,0.099994813,0,2.1208,0,1653.183667,2534.524,35.4186,38.1247,36.93736667,36.8393,35.5665,269.9866667,29.99733333,0,1743709521,0,1743709541,14:45:41,1743709541,1743709536,42,-0.047,0,-0.238,0.049,200,15,0.3,0.12,-0.1952175,-0.460326349,0.050416459,1,2.047523529,0.837845689,0.22395264,-1,0.227142025,0.001301257,0.000787259,1,2,2,2-Feb,3.1307,2.77778,0.046893,0.0471117,0.0764344,0.0758699,28827.3,27914.3,30776.3,29535.4,39228.2,35893.8,47075.4,43864.1,1.8558,1.91465,0.0471249,0,24.2195,999.9,33.1,29,14.7868,63.951,17.2476,1,-0.0796189,-0.174646,20.2617,5.2393,11.9682,4.9725,3.291,9999,9999,9999,999.9,4.97275,1.87665,1.87469,1.87745,1.87424,1.87789,1.87499,1.87613,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.238,0.049,-0.305623391,0.00067337,-5.61E-07,2.77E-10,-0.059340916,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,0.625,2.52563,1.39893,2.35229,1.44897,2.57935,33.7381,14.421,18,475.617,481.867,24.465,26.0071,30.0001,25.7591,25.825,12.5455,-30,-30,24.4697,200,0,101.738,100.917,NA
43,1743709621,7296.5,20250403 14:47:01,14:47:01,5,1495_mai_yellow,albert,1743709613,0.000189278,0.189277675,-0.02326813,100.0220323,100.838551,9.088715627,9.015121688,0.008357582,2.749035118,0.008343492,0.005215946,83.58983117,25.77138597,25.77138597,3.32888076,41.30716502,1.337116445,3.237008505,1.991764315,-8.347145483,-69.85170241,-5.403773401,-0.012790118,0,0,1,0,48003,468.960871,385.2513041,0.82149989,0.178244788,6,0.5,0: Broadleaf,2,1743709613,100.0220323,100.016829,14.83519677,14.61144194,100.3290323,14.78619677,500.0196774,90.03136774,0.099991161,25.30007097,24.99650968,999.9,0,0,10001.74355,0,168.967,0.021846402,101.5453226,101.4998065,0.227119323,100.016829,14.61144194,1.335935806,1.315487742,11.20934516,10.97698065,299.993871,0.900001742,0.099998119,0,2.031703226,0,1653.137742,2534.60871,36.16919355,39.66309677,37.23967742,38.57029032,36.20945161,269.9958065,29.99709677,0,1743709623,0,1743709638,14:47:18,1743709634,1743709638,43,-0.017,0,-0.307,0.049,100,15,0.39,0.15,0.046254074,-0.43484032,0.056141577,1,2.045088235,0.069970977,0.180282283,-1,0.226841415,0.003926174,0.000926328,1,2,2,2-Feb,3.1307,2.77789,0.0248919,0.0249105,0.0764829,0.07593,29494,28564.6,30777.4,29535.1,39225.8,35889.9,47077.1,43864.1,1.8554,1.91448,0.0480153,0,24.2053,999.9,33.1,29,14.7851,63.731,17.4439,1,-0.0794868,0.156166,20.2632,5.2393,11.968,4.973,3.291,9999,9999,9999,999.9,4.97275,1.87667,1.87468,1.87746,1.87424,1.87789,1.87497,1.87608,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.307,0.049,-0.352544111,0.00067337,-5.61E-07,2.77E-10,-0.059071699,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.4,0.391846,2.55981,1.39893,2.35229,1.44897,2.44873,33.7155,14.4035,18,475.345,481.677,24.5779,25.9976,30.0005,25.7504,25.8163,7.87005,-30,-30,24.556,100,0,101.742,100.917,NA
44,1743709707,7382.5,20250403 14:48:27,14:48:27,5,1495_mai_yellow,albert,1743709699,0.000190483,0.190482552,-0.165475561,50.19600968,79.40343476,7.157404247,4.524654808,0.008400874,2.748986564,0.008386637,0.005242925,83.59403333,25.79134804,25.79134804,3.332821685,41.3019809,1.338561339,3.240913171,1.994260346,-8.400280559,-69.80516756,-5.401360471,-0.01277526,0,0,1,0,47970,468.9832258,385.2697813,0.821500131,0.178245252,6,0.5,0: Broadleaf,2,1743709699,50.19600968,50.00891613,14.84984839,14.62466774,50.64000968,14.80084839,500.009,90.03976774,0.099963232,25.32033871,24.99408065,999.9,0,0,10000.52258,0,168.9673548,0.294211387,51.06156129,50.75113548,0.228618097,50.00891613,14.62466774,1.337386452,1.316800645,11.22572903,10.99200645,300.015871,0.899999613,0.100000126,0,2.079329032,0,1654.271935,2534.792258,36.26187097,40.57232258,37.87674194,39.97958065,36.77596774,270.0145161,30.00451613,0,1743709709,0,1743709724,14:48:44,1743709723,1743709724,44,-0.107,-0.001,-0.444,0.049,50,15,0.18,0.13,0.315453805,-0.391537693,0.048210435,1,2.0569,0.259425516,0.17088671,-1,0.228494488,0.004174098,0.001008669,1,2,2,2-Feb,3.13068,2.77773,0.012804,0.0126937,0.0765483,0.0759768,29859.8,28922.2,30777.4,29534.7,39222.3,35886.5,47077.4,43863.2,1.85548,1.91448,0.0487715,0,24.195,999.9,33.1,29,14.7852,63.831,17.2075,1,-0.080907,-0.23003,20.2632,5.23556,11.9683,4.9729,3.291,9999,9999,9999,999.9,4.97275,1.87665,1.87469,1.87745,1.87425,1.87789,1.87498,1.87609,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.444,0.049,-0.369577826,0.00067337,-5.61E-07,2.77E-10,-0.059208352,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.1,0.273438,2.56226,1.39893,2.35229,1.44897,2.55981,33.7381,14.4035,18,475.341,481.62,24.5721,25.991,30.0001,25.7439,25.8098,5.51382,-30,-30,24.5768,50,0,101.742,100.915,NA
45,1743709808,7483.1,20250403 14:50:07,14:50:07,5,1495_mai_yellow,albert,1743709800,0.00019432,0.194319502,0.8464975,398.8599,228.9677865,20.63814949,35.95147759,0.00855923,2.749066837,0.008544452,0.005341608,83.58916613,25.82215538,25.82215538,3.338911686,41.33759697,1.342261242,3.247071287,1.996650444,-8.569490048,-69.64210919,-5.390284474,-0.012717591,0,0,1,0,47928,468.9560667,385.2474564,0.821500102,0.178245196,6,0.5,0: Broadleaf,2,1743709800,398.8599,399.9687,14.89157667,14.66186667,398.9349,14.84257667,500.0020333,90.03561333,0.099989643,25.35226,25.00087333,999.9,0,0,10001.46,0,168.9754,-1.313417667,404.6829667,405.9202667,0.233191933,399.9687,14.66186667,1.341085667,1.320091,11.26739,11.02956333,299.9806667,0.900000267,0.09999947,0,2.08057,0,1651.381,2534.496667,36.35393333,41.23313333,38.429,41.09973333,37.32886667,269.9826667,30.00033333,0,1743709810,0,1743709825,14:50:24,1743709824,1743709825,45,0.205,0,-0.075,0.049,400,15,0.38,0.16,-1.324175122,0.098872683,0.088236352,1,2.060402941,0.636673795,0.155766057,-1,0.232873512,0.008008808,0.001215524,1,2,2,2-Feb,3.13075,2.77783,0.0826617,0.0832532,0.0766971,0.0761032,27747.3,26855.7,30778.3,29535.7,39222.4,35887.5,47078.9,43864.6,1.8564,1.91545,0.0501014,0,24.1872,999.9,33.2,29.1,14.9179,63.7583,17.2356,1,-0.0815498,-0.22783,20.2632,5.2393,11.9682,4.97235,3.291,9999,9999,9999,999.9,4.97276,1.87667,1.87469,1.87751,1.87431,1.8779,1.87499,1.87616,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.075,0.049,-0.476518324,0.00067337,-5.61E-07,2.77E-10,-0.059789558,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.4,1.4,1.06323,2.53418,1.39893,2.35229,1.44897,2.58179,33.7381,14.3947,18,475.79,482.204,24.5479,25.9845,30,25.7374,25.8033,21.3125,-30,-30,24.5516,400,0,101.745,100.918,NA
46,1743709886,7561.1,20250403 14:51:25,14:51:25,5,1495_mai_yellow,albert,1743709878,0.00019804,0.198040437,0.806786905,398.9293226,238.817984,21.52409865,35.95455396,0.008706411,2.749698678,0.008691125,0.005433324,83.58106518,25.84269657,25.84269657,3.342977673,41.29673903,1.342667921,3.251268629,2.000309752,-8.733583264,-69.48231479,-5.37782241,-0.012655288,0,0,1,0,47790,468.9107742,385.2102343,0.821500071,0.178245137,6,0.5,0: Broadleaf,2,1743709878,398.9293226,399.9923226,14.89740645,14.6632871,399.0383226,14.84740645,499.976129,90.02772258,0.099906358,25.3739871,25.01343226,999.9,0,0,10006.08387,0,168.9270323,-1.028817935,404.9979032,405.9447742,0.236641806,399.9923226,14.6632871,1.341405161,1.32010129,11.27098387,11.0296871,299.9837419,0.899991452,0.10000841,0,2.01876129,0,1654.722258,2534.514516,36.72564516,41.60264516,38.79206452,41.69325806,37.69919355,269.9829032,29.99967742,0,1743709887,0,1743709905,14:51:45,1743709905,1743709904,46,-0.034,0.001,-0.109,0.05,400,15,0.78,0.16,-1.023742341,-0.043472571,0.016893519,1,2.001711765,0.013647058,0.174842098,-1,0.23640761,0.006291115,0.000844342,1,2,2,2-Feb,3.13066,2.77789,0.0826716,0.0832534,0.0767063,0.0761115,27748,26854.4,30779.4,29534.2,39223.3,35885.2,47080.5,43862.2,1.85625,1.9151,0.0506826,0,24.1872,999.9,33.2,29.1,14.9172,64.0582,17.4479,1,-0.08203,-0.0795806,20.2633,5.23945,11.9682,4.973,3.291,9999,9999,9999,999.9,4.97275,1.87669,1.87473,1.87759,1.87439,1.87799,1.875,1.87622,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.109,0.05,-0.2718534,0.00067337,-5.61E-07,2.77E-10,-0.059827028,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1,1,1.06201,2.53052,1.39893,2.35229,1.44897,2.49512,33.7155,14.3772,18,475.666,481.918,24.4641,25.9791,30.0001,25.7308,25.7968,21.3088,-30,-30,24.4634,400,0,101.749,100.913,NA
47,1743709980,7655.6,20250403 14:53:00,14:53:00,5,1495_mai_yellow,albert,1743709972,0.000197856,0.197855983,1.38484907,598.2132581,326.5035011,29.43042438,53.92184156,0.008706661,2.749495855,0.008691373,0.00543348,83.55536814,25.84137071,25.84137071,3.342715098,41.34383031,1.344099223,3.251027332,1.998615875,-8.725448833,-69.46570629,-5.37686402,-0.012650997,0,0,1,0,47874,468.7680645,385.0928637,0.821499784,0.178244583,6,0.5,0: Broadleaf,2,1743709972,598.2132581,600.0171613,14.91154516,14.67765161,598.1052581,14.86154516,499.9855161,90.03821935,0.099939287,25.37273871,25.00228387,999.9,0,0,10003.71452,0,168.733,-1.95659,607.1160968,608.9551935,0.237982806,600.0171613,14.67765161,1.342976452,1.321548387,11.28865161,11.04619355,300.0350645,0.900011097,0.099988835,0,2.051070968,0,1667.937742,2534.963548,37.28403226,40.30012903,38.34645161,39.76583871,37.12883871,270.0345161,29.99903226,0,1743709982,0,1743710000,14:53:19,1743710000,1743709997,47,0.153,0,0.108,0.05,600,15,0.47,0.21,-1.97515975,0.24856424,0.040433673,1,2.047155882,0.318385029,0.172614493,-1,0.23793095,-0.002561876,0.000762104,1,2,2,2-Feb,3.13072,2.77775,0.1111,0.111988,0.0767799,0.0761847,26887.8,26012.6,30779.1,29534.1,39221.8,35883.8,47079.9,43861.5,1.85623,1.91602,0.0499189,0,24.189,999.9,33.2,29.1,14.9158,63.5583,17.2436,1,-0.0820808,-0.118573,20.2613,5.23855,11.9682,4.973,3.291,9999,9999,9999,999.9,4.97276,1.87668,1.87474,1.87759,1.87439,1.87797,1.87503,1.87621,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.108,0.05,-0.305942564,0.00067337,-5.61E-07,2.77E-10,-0.058468298,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,1.46606,2.52563,1.39893,2.35229,1.44897,2.5708,33.7381,14.3684,18,475.638,482.506,24.4363,25.9779,30.0001,25.7287,25.7946,29.3703,-30,-30,24.4381,600,0,101.747,100.912,NA
48,1743710076,7751.6,20250403 14:54:36,14:54:36,5,1495_mai_yellow,albert,1743710068,0.000200314,0.200314457,1.848206001,797.6017667,441.2343607,39.77170965,71.89373428,0.008868649,2.748888241,0.008852784,0.005534413,83.55305432,25.79193103,25.79193103,3.332936839,41.53238466,1.346312052,3.241595837,1.986624786,-8.833867561,-69.36425539,-5.367546874,-0.012615502,0,0,1,0,47917,468.7543333,385.0816528,0.821499932,0.178244868,6,0.5,0: Broadleaf,2,1743710068,797.6017667,800.0112,14.93622333,14.69945,797.7037667,14.88422333,500.0289,90.03736333,0.100017603,25.32388,24.99095333,999.9,0,0,10000.20667,0,168.7521,-2.140165,809.9704333,811.9464,0.238747467,800.0112,14.69945,1.344995667,1.323499333,11.31131,11.06839667,300.0022333,0.9000023,0.099997707,0,1.983526667,0,1684.604333,2534.678,35.93316667,38.33313333,37.0415,37.06223333,35.81633333,270.0016667,29.99866667,0,1743710078,0,1743710095,14:54:54,1743710094,1743710095,48,-0.27,0.001,-0.102,0.052,800,15,0.91,0.17,-2.1721095,0.471075647,0.070230267,1,2.014511765,-0.263141322,0.193656219,-1,0.238971125,-0.002801077,0.000633895,1,2,2,2-Feb,3.13063,2.77757,0.135136,0.136236,0.0768616,0.0762588,26160.9,25302.8,30779.2,29534.7,39220.3,35884,47080.3,43863.2,1.85625,1.91677,0.0475571,0,24.2083,999.9,33.2,29.1,14.9175,64.1883,17.1795,1,-0.0822434,-0.150041,20.2617,5.23945,11.9685,4.97275,3.291,9999,9999,9999,999.9,4.97275,1.87668,1.87469,1.87755,1.87436,1.87792,1.875,1.87621,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.102,0.052,-0.153314312,0.00067337,-5.61E-07,2.77E-10,-0.058925595,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,1.8457,2.5293,1.39893,2.35229,1.44897,2.55127,33.7381,14.3509,18,475.622,482.962,24.4464,25.9757,30.0001,25.7243,25.7903,36.9607,-30,-30,24.4524,800,0,101.748,100.915,NA
49,1743710168,7843.1,20250403 14:56:07,14:56:07,5,1495_mai_yellow,albert,1743710160,0.000203923,0.203922811,2.362252286,996.9580968,551.0891081,49.67193867,89.85995317,0.009057525,2.748506303,0.009040975,0.005652094,83.55588598,25.76480878,25.76480878,3.327583179,41.62751587,1.347293611,3.236545786,1.980289568,-8.992995981,-69.21977836,-5.355675902,-0.012564263,0,0,1,0,47810,468.7702903,385.0947549,0.821499918,0.178244841,6,0.5,0: Broadleaf,2,1743710160,996.9580968,1000.036871,14.94765161,14.70659355,996.9230968,14.89565161,499.9823871,90.03417097,0.099961506,25.29766774,24.98853548,999.9,0,0,9998.296774,0,168.747,-3.149315806,1012.018387,1014.964194,0.244394452,1000.036871,14.70659355,1.34609871,1.324096129,11.32369032,11.07519032,300.0232903,0.900007903,0.099992016,0,2.099167742,0,1712.656774,2534.863226,35.72964516,39.22958065,37.12270968,38.00783871,35.99774194,270.0222581,30.00064516,0,1743710169,0,1743710186,14:56:26,1743710186,1743710185,49,0.069,0,0.035,0.052,1000,15,0.36,0.1,-3.170770732,0.342396167,0.054392099,1,2.080094118,0.652094729,0.138859701,-1,0.244085024,0.006126021,0.00087777,1,2,2,2-Feb,3.13068,2.77776,0.156174,0.157469,0.0768905,0.0762749,25525,24681,30779.6,29534.7,39221.3,35885.1,47081.1,43863.6,1.85645,1.9171,0.0468083,0,24.2195,999.9,33.1,29.1,14.8712,64.1483,17.3117,1,-0.0821799,-0.242372,20.2633,5.2396,11.9685,4.9732,3.291,9999,9999,9999,999.9,4.97276,1.87668,1.87472,1.87758,1.87439,1.87797,1.87504,1.87622,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.035,0.052,-0.422866411,0.00067337,-5.61E-07,2.77E-10,-0.05773289,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.20581,2.52197,1.39893,2.35107,1.44897,2.48291,33.7381,14.3334,18,475.729,483.157,24.5778,25.9739,30.0001,25.7243,25.7882,44.1753,-30,-30,24.5833,1000,0,101.75,100.915,NA
